Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Conservative Balanced,Equity,Halma Plc,,0405207,22889.0,0.0,Listed,,AustralianSuper,0.0002249860378834,halma.com,Halma,,
Conservative Balanced,Equity,Hamamatsu Photonics Kk,,6405870,22683.0,0.0,Listed,,AustralianSuper,0.0002229611733719,hamamatsu.com,Hamamatsu Photonics,,
Conservative Balanced,Equity,Hana Financial Group Inc,,B0RNRF5,1096099.0,0.02,Listed,,AustralianSuper,0.0107740386708889,hanagroup.com,Hana Financial Group,,
Conservative Balanced,Equity,Hang Lung Properties Ltd,,6030506,11.0,0.0,Listed,,AustralianSuper,1.0812383313895808e-07,hanglungproperties.com,Hang Lung Properties,,
Conservative Balanced,Equity,Hang Seng Bank Ltd,,6408374,187866.0,0.0,Listed,,AustralianSuper,0.0018466174578621,hangseng.com,Hang Seng Bank,,
Conservative Balanced,Equity,Hankook & Company Co Ltd,,6107422,35410.0,0.0,Listed,,AustralianSuper,0.0003480604483136,hankooktech.com,Hankook,,
Conservative Balanced,Equity,Hankook Tire & Technology Co Ltd,,B7T5KQ0,118624.0,0.0,Listed,,AustralianSuper,0.0011660074165705,hankooktire.com,Hankook Tire,,
Conservative Balanced,Equity,Hankyu Hanshin Holdings Inc,,6408664,39138.0,0.0,Listed,,AustralianSuper,0.0003847045983084,hankyu-hanshin.co.jp,Hankyu Hanshin,,
Conservative Balanced,Equity,Hannover Rueck Se,,4511809,104773.0,0.0,Listed,,AustralianSuper,0.0010298598517698,hannover-re.com,Hannover Re,,
Conservative Balanced,Equity,Hanwha Aerospace Co Ltd,,6772671,263957.0,0.0,Listed,,AustralianSuper,0.0025945493294418,hanwhaaerospace.co.kr,Hanwha Aerospace,,
Conservative Balanced,Equity,Hanwha Vision Co Ltd,,BS601C8,28297.0,0.0,Listed,,AustralianSuper,0.0002781436460302,hanwhavision.com,Hanwha Vision,,
Conservative Balanced,Equity,Hapag Lloyd Ag,,BYZTSW7,11294.0,0.0,Listed,,AustralianSuper,0.0001110136883155,hapag-lloyd.com,Hapag-Lloyd,,
Conservative Balanced,Equity,Harel Insurance Investments And Financial Services Ltd,,6410700,7006.0,0.0,Listed,,AustralianSuper,6.886505227014001e-05,harel.co.il,Harel Insurance,,
Conservative Balanced,Equity,Hargreaves Lansdown Plc,,B1VZ0M2,39219.0,0.0,Listed,,AustralianSuper,0.0003855007828978,hl.co.uk,Hargreaves Lansdown,,
Conservative Balanced,Equity,Harmony Gold Mining Company Ltd,,6410562,197659.0,0.0,Listed,,AustralianSuper,0.0019428771576739,harmonygold.co.za,Harmony Gold,,
Conservative Balanced,Equity,Hartford Financial Services Group Inc,,2476193,3522918.0,0.05,Listed,,AustralianSuper,0.0346283089085665,thehartford.com,The Hartford,,
Conservative Balanced,Equity,Haseko Corp,,6414401,40703.0,0.0,Listed,,AustralianSuper,0.0004000876709322,haseko.co.jp,Haseko,,
Conservative Balanced,Equity,Havas Nv,,BT6MF41,7130.0,0.0,Listed,,AustralianSuper,7.008390275279736e-05,havas.com,Havas,,
Conservative Balanced,Equity,Hca Healthcare Inc,,B4MGBG6,10383761.0,0.16,Listed,,AustralianSuper,0.1020665492471654,hcahealthcare.com,HCA Healthcare,,
Conservative Balanced,Equity,Hdfc Bank Ltd,,2781648,1752890.0,0.03,Listed,,AustralianSuper,0.017229925988268,hdfcbank.com,HDFC Bank,,
Conservative Balanced,Equity,Heico Corp,,2237561,3708684.0,0.06,Listed,,AustralianSuper,0.0364542845437385,heico.com,HEICO,,
Conservative Balanced,Equity,Heico Corp,,2419217,42262.0,0.0,Listed,,AustralianSuper,0.0004154117669198,heico.com,HEICO,,
Conservative Balanced,Equity,Heidelbergcement Ag,,5120679,114975.0,0.0,Listed,,AustralianSuper,0.0011301397922865,heidelbergmaterials.com,HeidelbergCement,,
Conservative Balanced,Equity,Heineken Nv,,7792559,2311506.0,0.04,Listed,,AustralianSuper,0.0227208080948818,theheinekencompany.com,Heineken,,
Conservative Balanced,Equity,Hella Gmbh & Co Kgaa,,BSHYK55,26308.0,0.0,Listed,,AustralianSuper,0.0002585928911108,hella.com,Hella,,
Conservative Balanced,Equity,Hellenic Telecommunications Organization Sa,,5051605,150957.0,0.0,Listed,,AustralianSuper,0.0014838226799234,ote.gr,OTE,,
Conservative Balanced,Equity,Hello Group Inc,,BM9STM3,66429.0,0.0,Listed,,AustralianSuper,0.0006529598283261,hellogroup.com,Hello Group,,
Conservative Balanced,Equity,Helvetia Holding Ag,,BK6QWF0,37456.0,0.0,Listed,,AustralianSuper,0.0003681714812775,helvetia.com,Helvetia Holding,,
Conservative Balanced,Equity,Hemnet Group Ab,,BN2RJ91,40681.0,0.0,Listed,,AustralianSuper,0.0003998714232659,hemnet.se,Hemnet,,
Conservative Balanced,Equity,Henderson Land Development Co Ltd,,6420538,14194.0,0.0,Listed,,AustralianSuper,0.0001395190625067,hld.com,Henderson Land,,
Conservative Balanced,Equity,Hengan International Group Company Ltd,,6136233,89366.0,0.0,Listed,,AustralianSuper,0.0008784176792996,hengan.com,Hengan International Group,,
Conservative Balanced,Equity,Henkel Ag & Co Kgaa,,5002465,39738.0,0.0,Listed,,AustralianSuper,0.0003906022619341,henkel.com,Henkel,,
Conservative Balanced,Equity,Henkel Ag & Co Kgaa,,5076705,81374.0,0.0,Listed,,AustralianSuper,0.0007998607998045,henkel.com,Henkel,,
Conservative Balanced,Equity,Hermes International Sca,,5253973,5375358.0,0.08,Listed,,AustralianSuper,0.0528367555867421,hermes.com,Hermès,,
Conservative Balanced,Equity,Hershey Co,,2422806,314223.0,0.0,Listed,,AustralianSuper,0.0030886359291293,thehersheycompany.com,The Hershey Company,,
Conservative Balanced,Equity,Hess Corp,,2023748,514288.0,0.01,Listed,,AustralianSuper,0.0050551627179425,hess.com,Hess,,
Conservative Balanced,Equity,Hewlett Packard Enterprise Co,,BYVYWS0,2154332.0,0.03,Listed,,AustralianSuper,0.0211758757903561,hpe.com,HPE,,
Conservative Balanced,Equity,Hexagon Ab,,BNZFHC1,17192.0,0.0,Listed,,AustralianSuper,0.0001689877217568,hexagon.com,Hexagon,,
Conservative Balanced,Equity,Hexpol Ab,,BXBZB01,16425.0,0.0,Listed,,AustralianSuper,0.0001614485417552,hexpol.com,Hexpol,,
Conservative Balanced,Equity,Hf Sinclair Corp,,BMZQ9C1,1295044.0,0.02,Listed,,AustralianSuper,0.0127295564876007,hfsinclair.com,HF Sinclair,,
Conservative Balanced,Equity,Hikari Tsushin Inc,,6416322,7946.0,0.0,Listed,,AustralianSuper,7.810472528383278e-05,hikari.com,Hikari Tsushin,,
Conservative Balanced,Equity,Hikma Pharmaceuticals Plc,,B0LCW08,1561.0,0.0,Listed,,AustralianSuper,1.5343754866355776e-05,hikma.com,Hikma Pharmaceuticals,,
Conservative Balanced,Equity,Hilan Ltd,,6267230,11274.0,0.0,Listed,,AustralianSuper,0.000110817099528,hilan.com,Hilan,,
Conservative Balanced,Equity,Hilton Worldwide Holdings Inc,,BYVMW06,127508.0,0.0,Listed,,AustralianSuper,0.0012533321559892,hilton.com,Hilton Worldwide,,
Conservative Balanced,Equity,Hindalco Industries Ltd,,B0GWF48,200707.0,0.0,Listed,,AustralianSuper,0.0019728372888928,hindalco.com,Hindalco Industries,,
Conservative Balanced,Equity,Hipages Group Holdings Ltd,,BNG3S32,141745.0,0.0,Listed,,AustralianSuper,0.0013932738843892,hipagesgroup.com.au,Hipages Group,,
Conservative Balanced,Equity,Hirose Electric Co Ltd,,6428725,21594.0,0.0,Listed,,AustralianSuper,0.0002122569138911,hirose.com,Hirose Electric,,
Conservative Balanced,Equity,Hiscox Ltd,,BVZHXQ9,1063.0,0.0,Listed,,AustralianSuper,1.0448694056973854e-05,hiscoxgroup.com,Hiscox,,
Conservative Balanced,Equity,Hitachi Construction Machinery Co Ltd,,6429405,214383.0,0.0,Listed,,AustralianSuper,0.0021072647018026,hitachicm.com,Hitachi Construction Machinery,,
Conservative Balanced,Equity,Hitachi Ltd,,6429104,295898.0,0.0,Listed,,AustralianSuper,0.0029085114525592,hitachi.com,Hitachi,,
Conservative Balanced,Infrastructure,Hk Electric Investments Ltd,,BJ3WDZ1,1884.0,0.0,Listed,,AustralianSuper,1.851866378489063e-05,hkelectric.com,HK Electric Investments,,
Conservative Balanced,Infrastructure,Hkt Trust And Hkt Ltd,,B4TXDZ3,66274.0,0.0,Listed,,AustralianSuper,0.0006514362652228,hkt.com,HKT,,
Conservative Balanced,Equity,Hms Networks Ab,,BZ30ML6,206.0,0.0,Listed,,AustralianSuper,2.024864511511396e-06,hms-networks.com,HMS Networks,,
Conservative Balanced,Equity,Hochtief Ag,,5108664,10847.0,0.0,Listed,,AustralianSuper,0.0001066199289143,hochtief.com,Hochtief,,
Conservative Balanced,Equity,Hoegh Autoliners Asa,,BMFDP24,30481.0,0.0,Listed,,AustralianSuper,0.000299611141628,hoeghautoliners.com,Hoegh Autoliners,,
Conservative Balanced,Equity,Holcim Ag,,7110753,170515.0,0.0,Listed,,AustralianSuper,0.0016760668552444,holcim.com,Holcim,,
Conservative Balanced,Equity,Holmen Ab,,BDQQ1Q5,8463.0,0.0,Listed,,AustralianSuper,8.318654544136383e-05,holmen.com,Holmen,,
Conservative Balanced,Equity,Hologic Inc,,2433530,94892.0,0.0,Listed,,AustralianSuper,0.0009327351612929,hologic.com,Hologic,,
Conservative Balanced,Equity,Home Depot Inc,,2434209,5529613.0,0.08,Listed,,AustralianSuper,0.0543529957577284,homedepot.com,Home Depot,,
Conservative Balanced,Property,Home Reit Plc,,BJP5HK1,1115.0,0.0,Listed,,AustralianSuper,1.095982490453984e-05,homereitplc.com,Home REIT,,
Conservative Balanced,Equity,Hon Hai Precision Industry Co Ltd,,6438564,899363.0,0.01,Listed,,AustralianSuper,0.0088402340857593,foxconn.com,Foxconn,,
Conservative Balanced,Equity,Honda Motor Co Ltd,,2435279,704.0,0.0,Listed,,AustralianSuper,6.919925320893316e-06,global.honda,Honda Motor,,
Conservative Balanced,Equity,Honda Motor Co Ltd,,6435145,131817.0,0.0,Listed,,AustralianSuper,0.0012956872102616,global.honda,Honda Motor,,
Conservative Balanced,Equity,Honeywell International Inc,,2020459,694325.0,0.01,Listed,,AustralianSuper,0.0068248254949279,honeywell.com,Honeywell,,
Conservative Balanced,Equity,Hong Kong And China Gas Co Ltd,,6436557,21066.0,0.0,Listed,,AustralianSuper,0.0002070669699004,towngas.com,Hong Kong and China Gas,,
Conservative Balanced,Equity,Hong Kong Exchanges And Clearing Ltd,,6267359,133411.0,0.0,Listed,,AustralianSuper,0.0013113553366274,hkex.com.hk,HKEX,,
Conservative Balanced,Equity,Hongkong Land Holdings Ltd,,6434915,16389.0,0.0,Listed,,AustralianSuper,0.0001610946819376,hkland.com,Hongkong Land,,
Conservative Balanced,Equity,Horiba Ltd,,6437947,26628.0,0.0,Listed,,AustralianSuper,0.0002617383117112,horiba.com,Horiba,,
Conservative Balanced,Equity,Horizon Construction Development Ltd,,BMCX2J3,2275.0,0.0,Listed,,AustralianSuper,2.2361974581011777e-05,,Horizon Construction Development,,
Conservative Balanced,Equity,Horizon Robotics Inc,,BS5YNY7,366466.0,0.01,Listed,,AustralianSuper,0.0036021553304637,horizon.ai,Horizon Robotics,,
Conservative Balanced,Equity,Hormel Foods Corp,,2437264,77934.0,0.0,Listed,,AustralianSuper,0.0007660475283501,hormelfoods.com,Hormel Foods,,
Conservative Balanced,Equity,Hoshizaki Corp,,B3FF8W8,9474.0,0.0,Listed,,AustralianSuper,9.312410865077169e-05,hoshizaki.com,Hoshizaki,,
Conservative Balanced,Equity,Howden Joinery Group Plc,,0557681,48752.0,0.0,Listed,,AustralianSuper,0.0004792048284718,howdens.com,Howden Joinery Group,,
Conservative Balanced,Equity,Howmet Aerospace Inc,,BKLJ8V2,2418786.0,0.04,Listed,,AustralianSuper,0.0237753103511679,howmet.com,Howmet Aerospace,,
Conservative Balanced,Equity,Hoya Corp,,6441506,894183.0,0.01,Listed,,AustralianSuper,0.0087893175897902,hoya.com,Hoya,,
Conservative Balanced,Equity,Hp Inc,,BYX4D52,3230532.0,0.05,Listed,,AustralianSuper,0.0317543184470967,hp.com,HP,,
Conservative Balanced,Equity,Hsbc Holdings Plc,,2400341,116382.0,0.0,Listed,,AustralianSuper,0.0011439698134889,hsbc.com,HSBC,,
Conservative Balanced,Equity,Hsbc Holdings Plc,,GB0005405286,3254921.0,0.05,Listed,,AustralianSuper,0.0319940486440445,hsbc.com,HSBC,,
Conservative Balanced,Equity,Hub24 Ltd,,BD4T5X1,215448.0,0.0,Listed,,AustralianSuper,0.0021177330547383,hub24.com.au,Hub24,,
Conservative Balanced,Equity,Hubbell Inc,,BDFG6S3,216225.0,0.0,Listed,,AustralianSuper,0.0021253705291337,hubbell.com,Hubbell,,
Conservative Balanced,Equity,Hubspot Inc,,BR4T3B3,48942.0,0.0,Listed,,AustralianSuper,0.0004810724219533,hubspot.com,HubSpot,,
Conservative Balanced,Equity,Hufvudstaden Ab,,4449137,2849.0,0.0,Listed,,AustralianSuper,2.8004072782990133e-05,hufvudstaden.se,Hufvudstaden,,
Conservative Balanced,Equity,Hulic Co Ltd,,6805317,27172.0,0.0,Listed,,AustralianSuper,0.0002670855267319,hulic.co.jp,Hulic,,
Conservative Balanced,Equity,Humana Inc,,2445063,1095308.0,0.02,Listed,,AustralianSuper,0.0107662635843423,humana.com,Humana,,
Conservative Balanced,Equity,Huntington Bancshares Inc,,2445966,165311.0,0.0,Listed,,AustralianSuper,0.0016249144527303,huntington.com,Huntington Bank,,
Conservative Balanced,Equity,Husqvarna Ab,,B12PJ24,17323.0,0.0,Listed,,AustralianSuper,0.0001702753783151,husqvarnagroup.com,Husqvarna,,
Conservative Balanced,Equity,Husqvarna Ab,,B12V0C9,506.0,0.0,Listed,,AustralianSuper,4.9736963243920705e-06,husqvarnagroup.com,Husqvarna,,
Conservative Balanced,Equity,Hyatt Hotels Corp,,B5B82X4,10305.0,0.0,Listed,,AustralianSuper,0.0001012923727724,hyatt.com,Hyatt Hotels,,
Conservative Balanced,Equity,Hydro One Ltd,,BYYXJY9,21385.0,0.0,Listed,,AustralianSuper,0.0002102025610615,hydroone.com,Hydro One,,
Conservative Balanced,Equity,Hyundai Glovis Co Ltd,,B0V3XR5,66102.0,0.0,Listed,,AustralianSuper,0.0006497456016501,hyundaiglovis.com,Hyundai Glovis,,
Conservative Balanced,Equity,Hyundai Marine & Fire Insurance Co Ltd,,B01LXY6,72391.0,0.0,Listed,,AustralianSuper,0.0007115629458874,hmif.co.kr,Hyundai Marine & Fire Insurance,,
Conservative Balanced,Equity,Hyundai Mobis Co Ltd,,6449544,159475.0,0.0,Listed,,AustralianSuper,0.0015675498445304,mobis.co.kr,Hyundai Mobis,,
Conservative Balanced,Equity,Hyundai Motor Co,,6451055,172120.0,0.0,Listed,,AustralianSuper,0.0016918431054434,hyundai.com,Hyundai Motor,,
Conservative Balanced,Equity,Ia Financial Corporation Inc,,BJ2ZH37,431393.0,0.01,Listed,,AustralianSuper,0.0042403513408467,ia.ca,iA Financial Group,,
Conservative Balanced,Equity,Iberdrola Sa,,B288C92,437856.0,0.01,Listed,,AustralianSuper,0.0043038790075356,iberdrola.com,Iberdrola,,
Conservative Balanced,Equity,Ibiden Co Ltd,,6456102,42229.0,0.0,Listed,,AustralianSuper,0.0004150873954204,ibiden.com,Ibiden,,
Conservative Balanced,Equity,Icici Bank Ltd,,BSZ2BY7,1829630.0,0.03,Listed,,AustralianSuper,0.0179842371660028,icicibank.com,ICICI Bank,,
Conservative Balanced,Equity,Icl Group Ltd,,6455530,6228.0,0.0,Listed,,AustralianSuper,6.12177484354028e-05,icl-group.com,ICL Group,,
Conservative Balanced,Equity,Icon Plc,,B94G471,3156751.0,0.05,Listed,,AustralianSuper,0.0310290925804762,iconplc.com,ICON,,
Conservative Balanced,Equity,Idemitsu Kosan Co Ltd,,B1FF8P7,679555.0,0.01,Listed,,AustralianSuper,0.0066796446753404,idemitsu.com,Idemitsu Kosan,,
Conservative Balanced,Equity,Idex Corp,,2456612,99230.0,0.0,Listed,,AustralianSuper,0.0009753752693071,idexcorp.com,IDEX,,
Conservative Balanced,Equity,Idexx Laboratories Inc,,2459202,339692.0,0.01,Listed,,AustralianSuper,0.0033389819206035,idexx.com,IDEXX Laboratories,,
Conservative Balanced,Equity,Idfc First Bank Ltd,,BYWZNK1,398431.0,0.01,Listed,,AustralianSuper,0.0039163533601262,idfcfirstbank.com,IDFC First Bank,,
Conservative Balanced,Equity,Idp Education Ltd,,BDB6DD1,1968847.0,0.03,Listed,,AustralianSuper,0.0193526622276489,idp.com,IDP Education,,
Conservative Balanced,Equity,Igm Financial Inc,,2469375,34410.0,0.0,Listed,,AustralianSuper,0.0003382310089374,igmfinancial.com,IGM Financial,,
Conservative Balanced,Equity,Igo Ltd,,6439567,227779.0,0.0,Listed,,AustralianSuper,0.0022389398716871,igo.com.au,IGO,,
Conservative Balanced,Equity,Ihi Corp,,6466985,80736.0,0.0,Listed,,AustralianSuper,0.0007935896174824,ihi.co.jp,IHI,,
Conservative Balanced,Equity,Iida Group Holdings Co Ltd,,BFDTBS3,15430.0,0.0,Listed,,AustralianSuper,0.0001516682495758,iidagroup.com,Iida Group,,
Conservative Balanced,Equity,Illinois Tool Works Inc,,2457552,718775.0,0.01,Listed,,AustralianSuper,0.0070651552876776,itw.com,Illinois Tool Works,,
Conservative Balanced,Equity,Illumina Inc,,2613990,40695.0,0.0,Listed,,AustralianSuper,0.0004000090354172,illumina.com,Illumina,,
Conservative Balanced,Equity,Iluka Resources Ltd,,6957575,62698.0,0.0,Listed,,AustralianSuper,0.0006162861900133,iluka.com,Iluka Resources,,
Conservative Balanced,Equity,Imcd Nv,,BNCBD46,47825.0,0.0,Listed,,AustralianSuper,0.00047009293817,imcdgroup.com,IMCD,,
Conservative Balanced,Equity,Imi Plc,,BGLP8L2,42600.0,0.0,Listed,,AustralianSuper,0.000418734117429,imiplc.com,IMI,,
Conservative Balanced,Equity,Impala Platinum Holdings Ltd,,B1FFT76,92950.0,0.0,Listed,,AustralianSuper,0.0009136463900241,implats.co.za,Impala Platinum Holdings,,
Conservative Balanced,Equity,Imperial Oil Ltd,,2454241,619930.0,0.01,Listed,,AustralianSuper,0.0060935643525303,imperialoil.ca,Imperial Oil,,
Conservative Balanced,Equity,Imperial Oil Ltd,,2454252,19229.0,0.0,Listed,,AustralianSuper,0.0001890102897662,imperialoil.ca,Imperial Oil,,
Conservative Balanced,Equity,Incitec Pivot Ltd,,6673042,238791.0,0.0,Listed,,AustralianSuper,0.0023471816580986,incitecpivot.com.au,Incitec Pivot,,
Conservative Balanced,Equity,Incyte Corp,,2471950,16295.0,0.0,Listed,,AustralianSuper,0.0001601707146363,incyte.com,Incyte,,
Conservative Balanced,Equity,Indian Bank,,B1SFSX2,291663.0,0.0,Listed,,AustralianSuper,0.0028668837768007,indianbank.in,Indian Bank,,
Conservative Balanced,Equity,Indian Oil Corporation Ltd,,6253767,244080.0,0.0,Listed,,AustralianSuper,0.0023991695629597,iocl.com,Indian Oil Corporation,,
Conservative Balanced,Equity,Indofood Sukses Makmur Tbk Pt,,6283979,93074.0,0.0,Listed,,AustralianSuper,0.0009148652405068,indofood.com,Indofood Sukses Makmur,,
Conservative Balanced,Equity,Indus Towers Ltd,,B92P9G4,231323.0,0.0,Listed,,AustralianSuper,0.0022737754048366,industowers.com,Indus Towers,,
Conservative Balanced,Equity,Industria De Diseno Textil Sa,,BP9DL90,1286465.0,0.02,Listed,,AustralianSuper,0.0126452297271917,inditex.com,Inditex,,
Conservative Balanced,Equity,Industrial And Commercial Bank Of China Ltd,,B1G1QD8,630274.0,0.01,Listed,,AustralianSuper,0.0061952400734385,icbc.com.cn,ICBC,,
Conservative Balanced,Equity,Industrial Bank Of Korea,,6462972,153917.0,0.0,Listed,,AustralianSuper,0.0015129178204771,ibk.co.kr,Industrial Bank of Korea,,
Conservative Balanced,Equity,Indutrade Ab,,B0LDBX7,27803.0,0.0,Listed,,AustralianSuper,0.0002732879029784,indutrade.se,Indutrade,,
Conservative Balanced,Equity,Infineon Technologies Ag,,5889505,307169.0,0.0,Listed,,AustralianSuper,0.0030192990637691,infineon.com,Infineon Technologies,,
Conservative Balanced,Equity,Informa Plc,,BMJ6DW5,27343.0,0.0,Listed,,AustralianSuper,0.0002687663608653,informa.com,Informa,,
Conservative Balanced,Equity,Information Services International-Dentsu Ltd,,6295974,8342.0,0.0,Listed,,AustralianSuper,8.199718327683527e-05,isid.com,Information Services International-Dentsu,,
Conservative Balanced,Equity,Infosys Ltd,,2398822,161200.0,0.0,Listed,,AustralianSuper,0.0015845056274545,infosys.com,Infosys,,
Conservative Balanced,Equity,Infrastrutture Wireless Italiane Spa,,BZ0P4R4,8549.0,0.0,Listed,,AustralianSuper,8.403187722772295e-05,inwit.com,Infrastrutture Wireless Italiane,,
Conservative Balanced,Equity,Infratil Ltd,,6459286,9133.0,0.0,Listed,,AustralianSuper,8.9772269823464e-05,infratil.com,Infratil,,
Conservative Balanced,Equity,Infroneer Holdings Inc,,BLGYFQ3,1530.0,0.0,Listed,,AustralianSuper,1.5039042245691438e-05,infroneer.co.jp,Infroneer Holdings,,
Conservative Balanced,Equity,Ing Groep Nv,,BZ57390,10481651.0,0.16,Listed,,AustralianSuper,0.1030287530677084,ing.com,ING,,
Conservative Balanced,Equity,Ingersoll Rand Inc,,BL5GZ82,122673.0,0.0,Listed,,AustralianSuper,0.001205806816605,ingersollrand.com,Ingersoll Rand,,
Conservative Balanced,Equity,Inghams Group Ltd,,BZCNHW2,1420826.0,0.02,Listed,,AustralianSuper,0.0139659230312266,inghamsgroup.com.au,Inghams Group,,
Conservative Balanced,Equity,Inpex Corp,,B10RB15,1710406.0,0.03,Listed,,AustralianSuper,0.0168123320858066,inpex.co.jp,INPEX,,
Conservative Balanced,Equity,Inpost Sa,,BN4N9C0,5897.0,0.0,Listed,,AustralianSuper,5.796420400185778e-05,inpost.pl,InPost,,
Conservative Balanced,Equity,Insulet Corp,,B1XGNW4,45813.0,0.0,Listed,,AustralianSuper,0.000450316106145,insulet.com,Insulet,,
Conservative Balanced,Equity,Insurance Australia Group Ltd,,6271026,1139002.0,0.02,Listed,,AustralianSuper,0.011195751108449,iag.com.au,IAG,,
Conservative Balanced,Equity,Intact Financial Corp,,B04YJV1,83721.0,0.0,Listed,,AustralianSuper,0.0008229304940206,intactfc.com,Intact Financial,,
Conservative Balanced,Equity,Intel Corp,,2463247,144553.0,0.0,Listed,,AustralianSuper,0.0014208749501578,intel.com,Intel,,
Conservative Balanced,Equity,Intelsat Sa/Luxembourg,,0H3979S,10.0,0.0,Listed,,AustralianSuper,9.829439376268913e-08,intelsat.com,Intelsat,,
Conservative Balanced,Equity,Interactive Brokers Group Inc,,B1WT4X2,4689929.0,0.07,Listed,,AustralianSuper,0.0460993727845054,interactivebrokers.com,Interactive Brokers,,
Conservative Balanced,Equity,Intercontinental Exchange Inc,,BFSSDS9,285604.0,0.0,Listed,,AustralianSuper,0.0028073272036199,ice.com,Intercontinental Exchange,,
Conservative Balanced,Equity,Intercontinental Hotels Group Plc,,BF7NT10,17866.0,0.0,Listed,,AustralianSuper,0.0001756127638964,ihg.com,IHG,,
Conservative Balanced,Equity,Intercontinental Hotels Group Plc,,BHJYC05,877888.0,0.01,Listed,,AustralianSuper,0.0086291468751539,ihg.com,IHG,,
Conservative Balanced,Equity,Intermediate Capital Group Plc,,BYT1DJ1,49397.0,0.0,Listed,,AustralianSuper,0.0004855448168695,icgplc.com,Intermediate Capital Group,,
Conservative Balanced,Equity,International Business Machines Corp,,2005973,885009.0,0.01,Listed,,AustralianSuper,0.0086991423129523,ibm.com,IBM,,
Conservative Balanced,Equity,International Flavors & Fragrances Inc,,2464165,132427.0,0.0,Listed,,AustralianSuper,0.0013016831682811,iff.com,IFF,,
Conservative Balanced,Equity,International Holding Co Pjsc,,B1K9VV1,1613016.0,0.02,Listed,,AustralianSuper,0.0158550429849517,ihcuae.com,International Holding Company,,
Conservative Balanced,Equity,International Paper Co,,2465254,114537.0,0.0,Listed,,AustralianSuper,0.0011258344978397,internationalpaper.com,International Paper,,
Conservative Balanced,Equity,Internet Initiative Japan Inc,,B05H328,31305.0,0.0,Listed,,AustralianSuper,0.000307710599674,iij.ad.jp,IIJ,,
Conservative Balanced,Equity,Interpublic Group Of Companies Inc,,2466321,155718.0,0.0,Listed,,AustralianSuper,0.0015306206407938,interpublic.com,Interpublic Group,,
Conservative Balanced,Equity,Intertek Group Plc,,3163836,115399.0,0.0,Listed,,AustralianSuper,0.001134307474582,intertek.com,Intertek Group,,
Conservative Balanced,Equity,Intesa Sanpaolo Spa,,4076836,70858.0,0.0,Listed,,AustralianSuper,0.0006964944153236,intesasanpaolo.com,Intesa Sanpaolo,,
Conservative Balanced,Equity,Intuit Inc,,2459020,4361460.0,0.07,Listed,,AustralianSuper,0.0428707066620218,intuit.com,Intuit,,
Conservative Balanced,Equity,Intuitive Surgical Inc,,2871301,12425650.0,0.19,Listed,,AustralianSuper,0.1221371733857358,intuitivesurgical.com,Intuitive Surgical,,
Conservative Balanced,Equity,Investec Plc,,B17BBQ5,25687.0,0.0,Listed,,AustralianSuper,0.0002524888092582,investec.com,Investec,,
Conservative Balanced,Equity,Investor Ab,,BMV7PQ4,137409.0,0.0,Listed,,AustralianSuper,0.0013506534352537,investor.com,Investor AB,,
Conservative Balanced,Equity,Ipsen Sa,,B0R7JF1,80305.0,0.0,Listed,,AustralianSuper,0.0007893531291112,ipsen.com,Ipsen,,
Conservative Balanced,Equity,Iqiyi Inc,,BYWT1W1,155810.0,0.0,Listed,,AustralianSuper,0.0015315249492164,iqiyi.com,iQIYI,,
Conservative Balanced,Equity,Iqvia Holdings Inc,,BDR73G1,141186.0,0.0,Listed,,AustralianSuper,0.0013877792277779,iqvia.com,IQVIA,,
Conservative Balanced,Equity,Isetan Mitsukoshi Holdings Ltd,,B2Q4CL4,23589.0,0.0,Listed,,AustralianSuper,0.0002318666454468,imhds.co.jp,Isetan Mitsukoshi,,
Conservative Balanced,Equity,Israel Canada T.R Ltd,,6742629,972.0,0.0,Listed,,AustralianSuper,9.554215073733385e-06,isracan.com,Israel Canada,,
Conservative Balanced,Equity,Israel Discount Bank Ltd,,6451271,26413.0,0.0,Listed,,AustralianSuper,0.0002596249822453,discountbank.co.il,Israel Discount Bank,,
Conservative Balanced,Equity,Isuzu Motors Ltd,,6467104,335370.0,0.01,Listed,,AustralianSuper,0.0032964990836193,isuzu.co.jp,Isuzu Motors,,
Conservative Balanced,Equity,Itau Unibanco Holding Sa,,B037HR3,1451087.0,0.02,Listed,,AustralianSuper,0.0142633716961919,itau.com.br,Itaú Unibanco,,
Conservative Balanced,Equity,Itausa Sa,,2458771,161466.0,0.0,Listed,,AustralianSuper,0.0015871202583286,itausa.com.br,Itaúsa,,
Conservative Balanced,Equity,Itochu Corp,,6467803,69490.0,0.0,Listed,,AustralianSuper,0.0006830477422569,itochu.co.jp,Itochu,,
Conservative Balanced,Equity,Ivanhoe Mines Ltd,,BD73C40,10394.0,0.0,Listed,,AustralianSuper,0.0001021671928769,ivanhoemines.com,Ivanhoe Mines,,
Conservative Balanced,Equity,Iwatani Corp,,6468204,44025.0,0.0,Listed,,AustralianSuper,0.0004327410685402,iwatani.co.jp,Iwatani,,
Conservative Balanced,Equity,Iyogin Holdings Inc,,BP38QH4,15676.0,0.0,Listed,,AustralianSuper,0.0001540862916623,iyogin.co.jp,Iyogin,,
