Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Sustainable Growth,Listed Equity,,Mitsubishi Electric Corp,12497.59012,345108.7003,0.00014705,,,JP3902400005
31/12/2024,Sustainable Growth,Listed Equity,,Mitsubishi UFJ Financial Group Inc,30241.08226,573708.1153,0.00024445,,,JP3902900004
31/12/2024,Sustainable Growth,Listed Equity,,Mitsui Chemicals Inc,9257.47416,330129.2122,0.00014066,,,JP3888300005
31/12/2024,Sustainable Growth,Listed Equity,,Mizrahi Tefahot Bank Ltd,2053.616351,143463.9488,0.00006113,,,IL0006954379
31/12/2024,Sustainable Growth,Listed Equity,,Mizuho Financial Group Inc,20289.29753,807563.1219,0.00034409,,,JP3885780001
31/12/2024,Sustainable Growth,Listed Equity,,Molina Healthcare Inc,135.004832,63463.06348,0.00002704,,,US60855R1005
31/12/2024,Sustainable Growth,Listed Equity,,Monash IVF Group Ltd,151081.6371,191873.6791,0.00008175,,,AU000000MVF3
31/12/2024,Sustainable Growth,Listed Equity,,Mondelez International Inc,11270.20333,1087247.432,0.00046326,,,US6092071058
31/12/2024,Sustainable Growth,Listed Equity,,MongoDB Inc,498.360692,187391.3503,0.00007984,,,US60937P1066
31/12/2024,Sustainable Growth,Listed Equity,,Monolithic Power Systems Inc,320.154315,305960.2847,0.00013037,,,US6098391054
31/12/2024,Sustainable Growth,Listed Equity,,Moody's Corp,1356.991421,1037485.307,0.00044206,,,US6153691059
31/12/2024,Sustainable Growth,Listed Equity,,Morgan Stanley,8392.671782,1704153.591,0.00072611,,,US6174464486
31/12/2024,Sustainable Growth,Listed Equity,,Mosaic Co/The,5351.591521,212455.977,0.00009052,,,US61945C1036
31/12/2024,Sustainable Growth,Listed Equity,,Motorola Solutions Inc,1102.410881,823011.1924,0.00035067,,,US6200763075
31/12/2024,Sustainable Growth,Listed Equity,,MSCI Inc,194.406957,188397.1903,0.00008027,,,US55354G1004
31/12/2024,Sustainable Growth,Listed Equity,,MTU Aero Engines AG,1106.268162,595758.5702,0.00025384,,,DE000A0D9PT0
31/12/2024,Sustainable Growth,Listed Equity,,MyState Ltd,22430.5871,100040.4185,0.00004263,,,AU000000MYS0
31/12/2024,Sustainable Growth,Listed Equity,,Nanosonics Ltd,59393.65682,178774.907,0.00007617,,,AU000000NAN9
31/12/2024,Sustainable Growth,Listed Equity,,Nasdaq Inc,1351.591227,168766.076,0.00007191,,,US6311031081
31/12/2024,Sustainable Growth,Listed Equity,,National Australia Bank Ltd,1028318.109,38150601.85,0.01625539,,,AU000000NAB4
31/12/2024,Sustainable Growth,Listed Equity,,NatWest Group PLC,131596.5381,1070349.348,0.00045606,,,GB00BM8PJY71
31/12/2024,Sustainable Growth,Listed Equity,,NetApp Inc,4570.10641,856816.5257,0.00036508,,,US64110D1046
31/12/2024,Sustainable Growth,Listed Equity,,Netflix Inc,1508.196832,2171179.847,0.00092511,,,US64110L1061
31/12/2024,Sustainable Growth,Listed Equity,,Netwealth Group Ltd,6014.744551,172923.9058,0.00007368,,,AU000000NWL7
31/12/2024,Sustainable Growth,Listed Equity,,Neuren Pharmaceuticals Ltd,53232.02919,665400.3649,0.00028352,,,NZNEUE0001S8
31/12/2024,Sustainable Growth,Listed Equity,,Newmont Corp,43506.95236,2590403.944,0.00110373,,,AU0000297962
31/12/2024,Sustainable Growth,Listed Equity,,NEXTDC Ltd,240405.8213,3622915.727,0.00154367,,,AU000000NXT8
31/12/2024,Sustainable Growth,Listed Equity,,nib holdings Ltd/Australia,45935.15632,251724.6566,0.00010726,,,AU000000NHF0
31/12/2024,Sustainable Growth,Listed Equity,,Nice Ltd,310.896841,85608.12971,0.00003648,,,IL0002730112
31/12/2024,Sustainable Growth,Listed Equity,,Nickel Industries Ltd,197055.3352,162570.6515,0.00006927,,,AU0000018236
31/12/2024,Sustainable Growth,Listed Equity,,Nick Scali Ltd,6268.231012,94086.14749,0.00004009,,,AU000000NCK1
31/12/2024,Sustainable Growth,Listed Equity,,NIDEC CORP,6865.960002,201450.9617,0.00008584,,,JP3734800000
31/12/2024,Sustainable Growth,Listed Equity,,NIKE Inc,4535.390882,554297.0667,0.00023618,,,US6541061031
31/12/2024,Sustainable Growth,Listed Equity,,Nine Entertainment Co Holdings Ltd,259967.4138,321059.756,0.0001368,,,AU000000NEC4
31/12/2024,Sustainable Growth,Listed Equity,,Nippon Telegraph & Telephone Corp,702487.9975,1140664.6,0.00048602,,,JP3735400008
31/12/2024,Sustainable Growth,Listed Equity,,Nissan Motor Co Ltd,38881.39147,191798.4094,0.00008172,,,JP3672400003
31/12/2024,Sustainable Growth,Listed Equity,,Nomura Holdings Inc,6788.814384,64974.88615,0.00002768,,,JP3762600009
31/12/2024,Sustainable Growth,Listed Equity,,Norsk Hydro ASA,84791.5202,754114.5239,0.00032132,,,NO0005052605
31/12/2024,Sustainable Growth,Listed Equity,,Northern Star Resources Ltd,579184.9275,8942615.28,0.00381031,,,AU000000NST8
31/12/2024,Sustainable Growth,Listed Equity,,Northern Trust Corp,7534.041054,1247257.056,0.00053144,,,US6658591044
31/12/2024,Sustainable Growth,Listed Equity,,Novartis AG,10316.6835,1630870.916,0.00069489,,,CH0012005267
31/12/2024,Sustainable Growth,Listed Equity,,Novonesis (Novozymes) B,34664.85112,3169604.289,0.00135052,,,DK0060336014
31/12/2024,Sustainable Growth,Listed Equity,,Novonix Ltd,37433.7244,27513.79114,0.00001172,,,AU000000NVX4
31/12/2024,Sustainable Growth,Listed Equity,,Novo Nordisk A/S,47200.76267,6607661.319,0.00281542,,,DK0062498333
31/12/2024,Sustainable Growth,Listed Equity,,Nufarm Ltd,85139.58001,301394.1132,0.00012842,,,AU000000NUF3
31/12/2024,Sustainable Growth,Listed Equity,,Nuix Ltd,42808.82329,270551.7632,0.00011528,,,AU0000119307
31/12/2024,Sustainable Growth,Listed Equity,,Nutanix Inc,58280.42548,5758857.194,0.00245376,,,US67059N1081
31/12/2024,Sustainable Growth,Listed Equity,,NVIDIA Corp,141221.2488,30630059.76,0.013051,,,US67066G1040
31/12/2024,Sustainable Growth,Listed Equity,,Okta Inc,7953.713216,1012279.094,0.00043132,,,US6792951054
31/12/2024,Sustainable Growth,Listed Equity,,Olympus Corp,20597.88001,501792.8314,0.00021381,,,JP3201200007
31/12/2024,Sustainable Growth,Listed Equity,,Ono Pharmaceutical Co Ltd,25535.19956,428929.7286,0.00018276,,,JP3197600004
31/12/2024,Sustainable Growth,Listed Equity,,ON Semiconductor Corp,857.859272,87358.51749,0.00003722,,,US6821891057
31/12/2024,Sustainable Growth,Listed Equity,,oOh!media Ltd,153637.255,181291.9609,0.00007725,,,AU000000OML6
31/12/2024,Sustainable Growth,Listed Equity,,Opthea Ltd,209433.9241,169641.4785,0.00007228,,,AU000000OPT2
31/12/2024,Sustainable Growth,Listed Equity,,Oracle Corp,4322.468976,1163363.048,0.00049569,,,US68389X1054
31/12/2024,Sustainable Growth,Listed Equity,,Orica Ltd,81042.29007,1343681.169,0.00057252,,,AU000000ORI1
31/12/2024,Sustainable Growth,Listed Equity,,Orion Oyj,6593.63597,471758.5302,0.00020101,,,FI0009014377
31/12/2024,Sustainable Growth,Listed Equity,,ORIX Corp,15660.56045,548490.1771,0.0002337,,,JP3200450009
31/12/2024,Sustainable Growth,Listed Equity,,Orkla ASA,8192.864631,114587.4722,0.00004882,,,NO0003733800
31/12/2024,Sustainable Growth,Listed Equity,,Orora Ltd,758346.614,1865532.671,0.00079488,,,AU000000ORA8
31/12/2024,Sustainable Growth,Listed Equity,,Otsuka Corp,5168.756406,191705.6495,0.00008168,,,JP3188200004
31/12/2024,Sustainable Growth,Listed Equity,,Oversea-Chinese Banking Corp Ltd,96972.04182,1916146.285,0.00081644,,,SG1S04926220
31/12/2024,Sustainable Growth,Listed Equity,,Palantir Technologies Inc,7355.834676,898525.034,0.00038285,,,US69608A1088
31/12/2024,Sustainable Growth,Listed Equity,,Palo Alto Networks Inc,21145.66959,6214432.753,0.00264788,,,US6974351057
31/12/2024,Sustainable Growth,Listed Equity,,Pan American Silver Corp,1388.621124,45348.48548,0.00001932,,,CA6979001089
31/12/2024,Sustainable Growth,Listed Equity,,Panasonic Holdings Corp,19749.27821,333465.3822,0.00014208,,,JP3866800000
31/12/2024,Sustainable Growth,Listed Equity,,Patriot Battery Metals Inc,208109.4478,84284.33005,0.00003591,,,AU0000251258
31/12/2024,Sustainable Growth,Listed Equity,,Paychex Inc,1607.714679,364101.9978,0.00015514,,,US7043261079
31/12/2024,Sustainable Growth,Listed Equity,,Paycom Software Inc,490.64613,162428.7101,0.00006921,,,US70432V1026
31/12/2024,Sustainable Growth,Listed Equity,,PayPal Holdings Inc,2352.941349,324353.6207,0.0001382,,,US70450Y1038
31/12/2024,Sustainable Growth,Listed Equity,,PepsiCo Inc,8070.974555,1982189.113,0.00084458,,,US7134481081
31/12/2024,Sustainable Growth,Listed Equity,,Perenti Ltd,141945.7478,198014.3219,0.00008437,,,AU0000061897
31/12/2024,Sustainable Growth,Listed Equity,,Perpetual Ltd,35313.18415,702379.2327,0.00029927,,,AU000000PPT9
31/12/2024,Sustainable Growth,Listed Equity,,Perseus Mining Ltd,230694.1746,592884.0286,0.00025262,,,AU000000PRU3
31/12/2024,Sustainable Growth,Listed Equity,,PEXA Group Ltd,38781.84718,506490.9242,0.00021581,,,AU0000158594
31/12/2024,Sustainable Growth,Listed Equity,,Pfizer Inc,1508.968288,64657.88709,0.00002755,,,US7170811035
31/12/2024,Sustainable Growth,Listed Equity,,Pilbara Minerals Ltd,1320828.312,2892614.004,0.0012325,,,AU000000PLS0
31/12/2024,Sustainable Growth,Listed Equity,,Pinnacle Investment Management Group Ltd,82267.27486,1879807.23,0.00080096,,,AU000000PNI7
31/12/2024,Sustainable Growth,Listed Equity,,Pinterest Inc,9997.300636,468257.639,0.00019952,,,US72352L1061
31/12/2024,Sustainable Growth,Listed Equity,,Platinum Asset Management Ltd,91341.10406,63025.3618,0.00002685,,,AU000000PTM6
31/12/2024,Sustainable Growth,Listed Equity,,PolyNovo Ltd,188421.9717,384380.8224,0.00016378,,,AU000000PNV0
31/12/2024,Sustainable Growth,Listed Equity,,Pool Corp,515.332728,283772.1712,0.00012091,,,US73278L1052
31/12/2024,Sustainable Growth,Listed Equity,,Predictive Discovery Ltd,240086.515,55219.89846,0.00002353,,,AU000000PDI8
31/12/2024,Sustainable Growth,Listed Equity,,Premier Investments Ltd,16958.39252,544873.1517,0.00023216,,,AU000000PMV2
31/12/2024,Sustainable Growth,Listed Equity,,Procter & Gamble Co/The,16815.43036,4553188.885,0.00194004,,,US7427181091
31/12/2024,Sustainable Growth,Listed Equity,,Progressive Corp/The,818.515007,316763.9191,0.00013497,,,US7433151039
31/12/2024,Sustainable Growth,Listed Equity,,Pro Medicus Ltd,14747.22503,3688575.925,0.00157165,,,AU000000PME8
31/12/2024,Sustainable Growth,Listed Equity,,Prudential Financial Inc,6046.673539,1157574.442,0.00049322,,,US7443201022
31/12/2024,Sustainable Growth,Listed Equity,,PTC Inc,2666.924014,792000.8372,0.00033746,,,US69370C1009
31/12/2024,Sustainable Growth,Listed Equity,,Puma SE,1495.082077,110920.1856,0.00004726,,,DE0006969603
31/12/2024,Sustainable Growth,Listed Equity,,PWR Holdings Ltd,3227.875849,25371.10418,0.00001081,,,AU000000PWH0
31/12/2024,Sustainable Growth,Listed Equity,,PYC Therapeutics Ltd,271128.0413,357889.0146,0.00015249,,,AU000000PYC7
31/12/2024,Sustainable Growth,Listed Equity,,Qantas Airways Ltd,695096.9436,6235019.584,0.00265665,,,AU000000QAN2
31/12/2024,Sustainable Growth,Listed Equity,,QBE Insurance Group Ltd,546878.7068,10500071.17,0.00447392,,,AU000000QBE9
31/12/2024,Sustainable Growth,Listed Equity,,Qorvo Inc,5508.197125,622124.2423,0.00026508,,,US74736K1016
31/12/2024,Sustainable Growth,Listed Equity,,QUALCOMM Inc,5373.192294,1333166.115,0.00056804,,,US7475251036
31/12/2024,Sustainable Growth,Listed Equity,,Qube Holdings Ltd,363961.3464,1444926.545,0.00061566,,,AU000000QUB5
31/12/2024,Sustainable Growth,Listed Equity,,Ramelius Resources Ltd,224729.0896,465189.2156,0.00019821,,,AU000000RMS4
31/12/2024,Sustainable Growth,Listed Equity,,Ramsay Health Care Ltd,60127.33915,2076798.294,0.00088489,,,AU000000RHC8
31/12/2024,Sustainable Growth,Listed Equity,,Rational AG,154.291236,212628.9915,0.0000906,,,DE0007010803
31/12/2024,Sustainable Growth,Listed Equity,,Raymond James Financial Inc,1198.842904,300761.1561,0.00012815,,,US7547301090
31/12/2024,Sustainable Growth,Listed Equity,,REA Group Ltd,21222.5227,4951426.77,0.00210973,,,AU000000REA9
31/12/2024,Sustainable Growth,Listed Equity,,Recruit Holdings Co Ltd,10491.80405,1201689.353,0.00051202,,,JP3970300004
31/12/2024,Sustainable Growth,Listed Equity,,Redox Ltd/Australia,98339.80967,448429.5321,0.00019107,,,AU0000284895
31/12/2024,Sustainable Growth,Listed Equity,,Reece Ltd,39896.69374,892888.0058,0.00038045,,,AU000000REH4
31/12/2024,Sustainable Growth,Listed Equity,,Regeneron Pharmaceuticals Inc,349.46965,402063.6592,0.00017131,,,US75886F1075
31/12/2024,Sustainable Growth,Listed Equity,,Regions Financial Corp,4502.218266,171028.3018,0.00007287,,,US7591EP1005
31/12/2024,Sustainable Growth,Listed Equity,,Regis Resources Ltd,84698.57286,215981.3608,0.00009203,,,AU000000RRL8
31/12/2024,Sustainable Growth,Listed Equity,,Reliance Inc,1259.787942,547864.8193,0.00023344,,,US7595091023
31/12/2024,Sustainable Growth,Listed Equity,,Reliance Worldwide Corp Ltd,278852.3102,1399838.597,0.00059645,,,AU000000RWC7
31/12/2024,Sustainable Growth,Listed Equity,,RELX PLC,26504.50106,1945600.257,0.00082899,,,GB00B2B0DG97
31/12/2024,Sustainable Growth,Listed Equity,,ResMed Inc,253.037627,93462.2865,0.00003982,,,US7611521078
31/12/2024,Sustainable Growth,Listed Equity,,ResMed Inc,268733.5374,9881332.17,0.00421029,,,AU000000RMD6
31/12/2024,Sustainable Growth,Listed Equity,,Resolute Mining Ltd,500821.8001,197824.6147,0.00008429,,,AU000000RSG6
31/12/2024,Sustainable Growth,Listed Equity,,Ricoh Co Ltd,4397.300226,81862.77167,0.00003488,,,JP3973400009
31/12/2024,Sustainable Growth,Listed Equity,,Robinhood Markets Inc,1668.659717,100418.7383,0.00004279,,,US7707001027
31/12/2024,Sustainable Growth,Listed Equity,,ROBLOX Corp,3621.215309,338405.101,0.00014419,,,US7710491033
31/12/2024,Sustainable Growth,Listed Equity,,Roche Holding AG,7787.078681,3545857.911,0.00151084,,,CH0012032048
31/12/2024,Sustainable Growth,Listed Equity,,Rollins Inc,780.713654,58444.76417,0.0000249,,,US7757111049
31/12/2024,Sustainable Growth,Listed Equity,,Roper Technologies Inc,7291.76254,6122301.148,0.00260862,,,US7766961061
31/12/2024,Sustainable Growth,Listed Equity,,Royal Bank of Canada,308.582472,60062.65435,0.00002559,,,CA7800871021
31/12/2024,Sustainable Growth,Listed Equity,,RPM International Inc,8720.540658,1733262.916,0.00073852,,,US7496851038
31/12/2024,Sustainable Growth,Listed Equity,,Safran SA,2096.046441,743525.015,0.0003168,,,FR0000073272
31/12/2024,Sustainable Growth,Listed Equity,,Salesforce Inc,10830.42862,5848239.041,0.00249185,,,US79466L3024
31/12/2024,Sustainable Growth,Listed Equity,,Samsara Inc,6721.697696,474313.1302,0.0002021,,,US79589L1061
31/12/2024,Sustainable Growth,Listed Equity,,Sandfire Resources Ltd,261931.2573,2430722.068,0.00103569,,,AU000000SFR8
31/12/2024,Sustainable Growth,Listed Equity,,Sandoz Group AG,1882.353079,124695.1374,0.00005313,,,CH1243598427
31/12/2024,Sustainable Growth,Listed Equity,,SAP SE,12255.01542,4843191.01,0.00206361,,,DE0007164600
31/12/2024,Sustainable Growth,Listed Equity,,Sayona Mining Ltd,1195465.13,32277.55777,0.00001375,,,AU000000SYA5
31/12/2024,Sustainable Growth,Listed Equity,,Schindler Holding AG,651.109016,287200.2216,0.00012237,,,CH0024638212
31/12/2024,Sustainable Growth,Listed Equity,,Schneider Electric SE,12916.34154,5203916.68,0.00221731,,,FR0000121972
31/12/2024,Sustainable Growth,Listed Equity,,Seagate Technology Holdings PLC,557.762818,77752.57658,0.00003313,,,IE00BKVD2N49
31/12/2024,Sustainable Growth,Listed Equity,,Sea Ltd,6075.217417,1041073.357,0.00044359,,,US81141R1005
31/12/2024,Sustainable Growth,Listed Equity,,Secom Co Ltd,5323.047642,293707.9637,0.00012514,,,JP3421800008
31/12/2024,Sustainable Growth,Listed Equity,,Securitas AB,29876.95494,597875.8162,0.00025475,,,SE0000163594
31/12/2024,Sustainable Growth,Listed Equity,,SEEK Ltd,123867.9133,2795698.803,0.0011912,,,AU000000SEK6
31/12/2024,Sustainable Growth,Listed Equity,,SEI Investments Co,11667.50327,1554285.182,0.00066226,,,US7841171033
31/12/2024,Sustainable Growth,Listed Equity,,Seiko Epson Corp,3857.2809,113987.3333,0.00004857,,,JP3414750004
31/12/2024,Sustainable Growth,Listed Equity,,Sekisui Chemical Co Ltd,9257.47416,258299.9456,0.00011006,,,JP3419400001
31/12/2024,Sustainable Growth,Listed Equity,,Sekisui House Ltd,79067.30465,3073126.431,0.00130941,,,JP3420600003
31/12/2024,Sustainable Growth,Listed Equity,,Select Harvests Ltd,18305.87319,77799.96104,0.00003315,,,AU000000SHV6
31/12/2024,Sustainable Growth,Listed Equity,,ServiceNow Inc,629.508243,1077855.57,0.00045926,,,US81762P1021
31/12/2024,Sustainable Growth,Listed Equity,,Service Stream Ltd,375538.7106,585840.3885,0.00024962,,,AU000000SSM2
31/12/2024,Sustainable Growth,Listed Equity,,ServiceTitan Inc,1136.223939,188780.3546,0.00008044,,,US81764X1037
31/12/2024,Sustainable Growth,Listed Equity,,Shionogi & Co Ltd,4628.73708,105555.7262,0.00004498,,,JP3347200002
31/12/2024,Sustainable Growth,Listed Equity,,Shopify Inc,23076.71033,3963089.092,0.00168861,,,CA82509L1076
31/12/2024,Sustainable Growth,Listed Equity,,Siemens AG,3484.667565,1098917.11,0.00046823,,,DE0007236101
31/12/2024,Sustainable Growth,Listed Equity,,Siemens Energy AG,3206.94334,270211.2754,0.00011513,,,DE000ENER6Y0
31/12/2024,Sustainable Growth,Listed Equity,,Siemens Healthineers AG,31368.72252,2686091.53,0.0011445,,,DE000SHL1006
31/12/2024,Sustainable Growth,Listed Equity,,Sigma Healthcare Ltd,902912.4234,2365630.549,0.00100796,,,AU000000SIG5
31/12/2024,Sustainable Growth,Listed Equity,,Sika AG,14012.40079,5389144.794,0.00229623,,,CH0418792922
31/12/2024,Sustainable Growth,Listed Equity,,Silex Systems Ltd,10329.20272,52162.47373,0.00002223,,,AU000000SLX4
31/12/2024,Sustainable Growth,Listed Equity,,Sims Ltd,62147.91323,738317.2091,0.00031459,,,AU000000SGM7
31/12/2024,Sustainable Growth,Listed Equity,,Singapore Technologies Engineering Ltd,35564.1299,196211.2468,0.0000836,,,SG1F60858221
31/12/2024,Sustainable Growth,Listed Equity,,Sino Land Co Ltd,75602.70564,123396.9849,0.00005258,,,HK0083000502
31/12/2024,Sustainable Growth,Listed Equity,,SITC International Holdings Co Ltd,69431.0562,298828.2572,0.00012733,,,KYG8187G1055
31/12/2024,Sustainable Growth,Listed Equity,,SiteMinder Ltd,83062.76988,501699.1301,0.00021377,,,AU0000183543
31/12/2024,Sustainable Growth,Listed Equity,,Skandinaviska Enskilda Banken AB,7331.919535,162314.82,0.00006916,,,SE0000148884
31/12/2024,Sustainable Growth,Listed Equity,,Skyworks Solutions Inc,7034.137449,1007489.802,0.00042928,,,US83088M1027
31/12/2024,Sustainable Growth,Listed Equity,,SmartGroup Corp Ltd,39030.98559,303270.758,0.00012922,,,AU000000SIQ4
31/12/2024,Sustainable Growth,Listed Equity,,Smurfit WestRock PLC,28041.15024,2448072.485,0.00104309,,,IE00028FXN24
31/12/2024,Sustainable Growth,Listed Equity,,Snap Inc,11240.11654,195519.752,0.00008331,,,US83304A1060
31/12/2024,Sustainable Growth,Listed Equity,,Snap-on Inc,2206.364675,1209749.944,0.00051546,,,US8330341012
31/12/2024,Sustainable Growth,Listed Equity,,Snowflake Inc,1289.874733,321682.2377,0.00013706,,,US8334451098
31/12/2024,Sustainable Growth,Listed Equity,,Societe Generale SA,12635.68077,573961.0527,0.00024456,,,FR0000130809
31/12/2024,Sustainable Growth,Listed Equity,,SoftBank Group Corp,3548.698428,334973.3245,0.00014273,,,JP3436100006
31/12/2024,Sustainable Growth,Listed Equity,,Solventum Corp,1897.010747,202400.9174,0.00008624,,,US83444M1018
31/12/2024,Sustainable Growth,Listed Equity,,Sompo Holdings Inc,6711.668766,284108.5338,0.00012105,,,JP3165000005
31/12/2024,Sustainable Growth,Listed Equity,,Sonic Healthcare Ltd,72725.41409,1964313.434,0.00083696,,,AU000000SHL7
31/12/2024,Sustainable Growth,Listed Equity,,Sony Group Corp,20366.44315,705144.5763,0.00030045,,,JP3435000009
31/12/2024,Sustainable Growth,Listed Equity,,Spark New Zealand Ltd,121944.7766,328031.449,0.00013977,,,NZTELE0001S4
31/12/2024,Sustainable Growth,Listed Equity,,Spotify Technology SA,3426.036895,2475555.823,0.0010548,,,LU1778762911
31/12/2024,Sustainable Growth,Listed Equity,,SS&C Technologies Holdings Inc,10186.3074,1246738.876,0.00053122,,,US78467J1007
31/12/2024,Sustainable Growth,Listed Equity,,Standard Chartered PLC,34224.11051,684383.9113,0.00029161,,,GB0004082847
31/12/2024,Sustainable Growth,Listed Equity,,Stanley Black & Decker Inc,1084.667389,140657.2601,0.00005993,,,US8545021011
31/12/2024,Sustainable Growth,Listed Equity,,Stantec Inc,1080.038652,136790.5211,0.00005828,,,CA85472N1096
31/12/2024,Sustainable Growth,Listed Equity,,State Street Corp,12159.69231,1927600.419,0.00082132,,,US8574771031
31/12/2024,Sustainable Growth,Listed Equity,,Steadfast Group Ltd,146117.1566,847479.5084,0.0003611,,,AU000000SDF8
31/12/2024,Sustainable Growth,Listed Equity,,Steel Dynamics Inc,1471.166935,271042.5811,0.00011549,,,US8581191009
31/12/2024,Sustainable Growth,Listed Equity,,STERIS PLC,15840.84257,5259216.022,0.00224087,,,IE00BFY8C754
31/12/2024,Sustainable Growth,Listed Equity,,Stryker Corp,422.757987,245843.5127,0.00010475,,,US8636671013
31/12/2024,Sustainable Growth,Listed Equity,,Subaru Corp,13423.33753,389157.6447,0.00016581,,,JP3814800003
31/12/2024,Sustainable Growth,Listed Equity,,Sumitomo Mitsui Financial Group Inc,7637.416182,295432.3457,0.00012588,,,JP3890350006
31/12/2024,Sustainable Growth,Listed Equity,,Suncorp Group Ltd,729424.0782,13866351.73,0.00590824,,,AU000000SUN6
31/12/2024,Sustainable Growth,Listed Equity,,Superloop Ltd,134930.3988,295497.5734,0.00012591,,,AU000000SLC8
31/12/2024,Sustainable Growth,Listed Equity,,Super Retail Group Ltd,41631.07479,631959.7153,0.00026927,,,AU000000SUL0
31/12/2024,Sustainable Growth,Listed Equity,,Svenska Handelsbanken AB,4309.354221,71936.52986,0.00003065,,,SE0007100599
31/12/2024,Sustainable Growth,Listed Equity,,Swire Pacific Ltd,56316.30114,824921.5725,0.00035149,,,HK0019000162
31/12/2024,Sustainable Growth,Listed Equity,,Symrise AG,19471.67238,3342844.859,0.00142434,,,DE000SYM9999
31/12/2024,Sustainable Growth,Listed Equity,,Synchrony Financial,15135.97025,1589014.08,0.00067705,,,US87165B1035
31/12/2024,Sustainable Growth,Listed Equity,,Syrah Resources Ltd,114922.7569,23559.16516,0.00001004,,,AU000000SYR9
31/12/2024,Sustainable Growth,Listed Equity,,Taiwan Semiconductor Manufacturing Co Ltd,105414.4479,5582696.726,0.0023787,,,TW0002330008
31/12/2024,Sustainable Growth,Listed Equity,,Taiwan Semiconductor Manufacturing Co Ltd,20303.9598,6476345.026,0.00275947,,,US8740391003
31/12/2024,Sustainable Growth,Listed Equity,,Talanx AG,3059.59521,420364.0347,0.00017911,,,DE000TLX1005
31/12/2024,Sustainable Growth,Listed Equity,,Target Corp,1459.595093,318675.7109,0.00013578,,,US87612E1064
31/12/2024,Sustainable Growth,Listed Equity,,Technology One Ltd,114496.7802,3584894.188,0.00152747,,,AU000000TNE8
31/12/2024,Sustainable Growth,Listed Equity,,TE Connectivity PLC,450.530409,104033.4888,0.00004433,,,IE000IVNQZ81
31/12/2024,Sustainable Growth,Listed Equity,,Teleflex Inc,354.869843,102010.3913,0.00004347,,,US8793691069
31/12/2024,Sustainable Growth,Listed Equity,,Telefonaktiebolaget LM Ericsson,201437.2375,2646512.958,0.00112764,,,SE0000108656
31/12/2024,Sustainable Growth,Listed Equity,,Telenor ASA,20485.2474,369683.3058,0.00015752,,,NO0010063308
31/12/2024,Sustainable Growth,Listed Equity,,Telia Co AB,98448.60895,441361.6216,0.00018806,,,SE0000667925
31/12/2024,Sustainable Growth,Listed Equity,,Telix Pharmaceuticals Ltd,73473.79086,1808189.993,0.00077044,,,AU000000TLX2
31/12/2024,Sustainable Growth,Listed Equity,,Telstra Group Ltd,5158934.233,20687326.28,0.00881456,,,AU000000TLS2
31/12/2024,Sustainable Growth,Listed Equity,,Temple & Webster Group Ltd,84116.49519,1101926.087,0.00046951,,,AU000000TPW5
31/12/2024,Sustainable Growth,Listed Equity,,Terna - Rete Elettrica Nazionale,14722.46974,187624.5461,0.00007994,,,IT0003242622
31/12/2024,Sustainable Growth,Listed Equity,,Terumo Corp,94325.9073,2968234.072,0.00126472,,,JP3546800008
31/12/2024,Sustainable Growth,Listed Equity,,Tesla Inc,9113.98331,5944586.966,0.0025329,,,US88160R1014
31/12/2024,Sustainable Growth,Listed Equity,,Texas Instruments Inc,8415.078375,2548512.229,0.00108588,,,US8825081040
31/12/2024,Sustainable Growth,Listed Equity,,Thales SA,894.889169,207511.9612,0.00008842,,,FR0000121329
31/12/2024,Sustainable Growth,Listed Equity,,Thermo Fisher Scientific Inc,16074.54805,13506358.93,0.00575485,,,US8835561023
31/12/2024,Sustainable Growth,Listed Equity,,TIS Inc,2545.805394,97771.0467,0.00004166,,,JP3104890003
31/12/2024,Sustainable Growth,Listed Equity,,TJX Cos Inc/The,23619.12411,4608618.883,0.00196366,,,US8725401090
31/12/2024,Sustainable Growth,Listed Equity,,T-Mobile US Inc,5341.56259,1904293.162,0.00081139,,,US8725901040
31/12/2024,Sustainable Growth,Listed Equity,,Tokio Marine Holdings Inc,6480.231912,381465.7252,0.00016254,,,JP3910660004
31/12/2024,Sustainable Growth,Listed Equity,,Tokyo Electron Ltd,1388.621124,345137.2442,0.00014706,,,JP3571400005
31/12/2024,Sustainable Growth,Listed Equity,,Toro Co/The,6586.692865,852126.4578,0.00036308,,,US8910921084
31/12/2024,Sustainable Growth,Listed Equity,,Toronto-Dominion Bank/The,9720.347868,835407.0352,0.00035595,,,CA8911605092
31/12/2024,Sustainable Growth,Listed Equity,,TPG Telecom Ltd,31642.81877,142076.2563,0.00006054,,,AU0000090128
31/12/2024,Sustainable Growth,Listed Equity,,Trade Desk Inc/The,2858.245147,542565.6945,0.00023118,,,US88339J1051
31/12/2024,Sustainable Growth,Listed Equity,,Travelers Cos Inc/The,3333.462154,1296935.632,0.0005526,,,US89417E1091
31/12/2024,Sustainable Growth,Listed Equity,,Treasury Wine Estates Ltd,119547.773,1354476.268,0.00057712,,,AU000000TWE9
31/12/2024,Sustainable Growth,Listed Equity,,Trimble Inc,46602.14008,5318432.074,0.0022661,,,US8962391004
