Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,High Growth,Listed Equity,,Ansell Ltd,124479.702,4209903.521,0.00113903,,,AU000000ANN9
31/12/2024,High Growth,Listed Equity,,ANSYS Inc,2144.298946,1168273.219,0.00031609,,,US03662Q1058
31/12/2024,High Growth,Listed Equity,,ANTA Sports Products Ltd,4649.275656,75256.05616,0.00002036,,,KYG040111059
31/12/2024,High Growth,Listed Equity,,Antofagasta PLC,18150.90025,583770.7188,0.00015794,,,GB0000456144
31/12/2024,High Growth,Listed Equity,,ANZ Group Holdings Ltd,1161507.154,33149414.19,0.0089689,,,AU000000ANZ3
31/12/2024,High Growth,Listed Equity,,Aon PLC,1389.118674,805807.7413,0.00021802,,,IE00BLP1HW54
31/12/2024,High Growth,Listed Equity,,A O Smith Corp,1540.917419,169758.5031,0.00004593,,,US8318652091
31/12/2024,High Growth,Listed Equity,,APA Corp,3364.326964,125466.0578,0.00003395,,,US03743Q1085
31/12/2024,High Growth,Listed Equity,,APL Apollo Tubes Ltd,612.308578,18115.32374,0.0000049,,,INE702C01027
31/12/2024,High Growth,Listed Equity,,AP Moller - Maersk A/S,113.343946,302623.5502,0.00008188,,,DK0010244508
31/12/2024,High Growth,Listed Equity,,AP Moller - Maersk A/S,7.031066,18197.09261,0.00000492,,,DK0010244425
31/12/2024,High Growth,Listed Equity,,Apollo Global Management Inc,2314.505693,617400.8889,0.00016704,,,US03769M1062
31/12/2024,High Growth,Listed Equity,,Apollo Hospitals Enterprise Ltd,4299.438947,591804.0198,0.00016012,,,INE437A01024
31/12/2024,High Growth,Listed Equity,,Apple Inc,151002.0891,61073961.33,0.01652417,,,US0378331005
31/12/2024,High Growth,Listed Equity,,Applied Materials Inc,8799.076825,2311223.232,0.00062532,,,US0382221051
31/12/2024,High Growth,Listed Equity,,AppLovin Corp,5610.453178,2934398.857,0.00079393,,,US03831W1080
31/12/2024,High Growth,Listed Equity,,Aptiv PLC,10824.81644,1057393.036,0.00028609,,,JE00BTDN8H13
31/12/2024,High Growth,Listed Equity,,ARB Corp Ltd,90439.7601,3672758.658,0.0009937,,,AU000000ARB5
31/12/2024,High Growth,Listed Equity,,Arca Continental SAB de CV,7360.771604,98766.19427,0.00002672,,,MX01AC100006
31/12/2024,High Growth,Listed Equity,,Arcadium Lithium PLC,106453.5819,872919.3717,0.00023618,,,AU0000305724
31/12/2024,High Growth,Listed Equity,,ArcelorMittal SA,1542.934156,57880.28749,0.00001566,,,LU1598757687
31/12/2024,High Growth,Listed Equity,,Arch Capital Group Ltd,5305.407903,791333.9574,0.0002141,,,BMG0450A1053
31/12/2024,High Growth,Listed Equity,,Archer-Daniels-Midland Co,2367.726464,193196.3835,0.00005227,,,US0394831020
31/12/2024,High Growth,Listed Equity,,ARC Resources Ltd,3492.131074,102238.9019,0.00002766,,,CA00208D4084
31/12/2024,High Growth,Listed Equity,,Ares Management Corp,1041.727726,297855.2195,0.00008059,,,US03990B1017
31/12/2024,High Growth,Listed Equity,,Argenx SE,290.017208,291024.1515,0.00007874,,,NL0010832176
31/12/2024,High Growth,Listed Equity,,Arista Networks Inc,17766.45631,3171648.9,0.00085812,,,US0404132054
31/12/2024,High Growth,Listed Equity,,Aristocrat Leisure Ltd,258428.7561,17666189.76,0.00477976,,,AU000000ALL7
31/12/2024,High Growth,Listed Equity,,Arkema SA,138.414496,17026.22093,0.00000461,,,FR0010313833
31/12/2024,High Growth,Listed Equity,,Arthur J Gallagher & Co,1481.912285,679384.3212,0.00018381,,,US3635761097
31/12/2024,High Growth,Listed Equity,,Asahi Group Holdings Ltd,9894.708115,168495.1729,0.00004559,,,JP3116000005
31/12/2024,High Growth,Listed Equity,,Asahi Kasei Corp,8615.781476,96733.76503,0.00002617,,,JP3111200006
31/12/2024,High Growth,Listed Equity,,ASE Technology Holding Co Ltd,92106.16555,735087.6914,0.00019889,,,TW0003711008
31/12/2024,High Growth,Listed Equity,,Ashok Leyland Ltd,6301.00011,26210.69537,0.00000709,,,INE208A01029
31/12/2024,High Growth,Listed Equity,,Ashtead Group PLC,1714.400102,172178.3134,0.00004658,,,GB0000536739
31/12/2024,High Growth,Listed Equity,,Asia Cement Corp,17138.28318,34110.18801,0.00000923,,,TW0001102002
31/12/2024,High Growth,Listed Equity,,Asian Paints Ltd,1438.863577,61925.85416,0.00001675,,,INE021A01026
31/12/2024,High Growth,Listed Equity,,Asia Vital Components Co Ltd,1180.279692,36225.00164,0.0000098,,,TW0003017000
31/12/2024,High Growth,Listed Equity,,Asics Corp,13526.0078,432306.7248,0.00011696,,,JP3118000003
31/12/2024,High Growth,Listed Equity,,ASM International NV,243.26366,227346.1731,0.00006151,,,NL0000334118
31/12/2024,High Growth,Listed Equity,,ASML Holding NV,5358.995204,6082963.796,0.00164581,,,NL0010273215
31/12/2024,High Growth,Listed Equity,,ASMPT Ltd,13814.61513,215138.5069,0.00005821,,,KYG0535Q1331
31/12/2024,High Growth,Listed Equity,,Aspen Pharmacare Holdings Ltd,1435.835903,20259.36595,0.00000548,,,ZAE000066692
31/12/2024,High Growth,Listed Equity,,Aspen Technology Inc,671.991436,270934.7048,0.0000733,,,US29109X1063
31/12/2024,High Growth,Listed Equity,,ASR Nederland NV,454.042658,34763.73738,0.00000941,,,NL0011872643
31/12/2024,High Growth,Listed Equity,,Assa Abloy AB,3372.962002,161125.6568,0.00004359,,,SE0007100581
31/12/2024,High Growth,Listed Equity,,Associated British Foods PLC,765.00055,31613.83093,0.00000855,,,GB0006731235
31/12/2024,High Growth,Listed Equity,,Assurant Inc,334.667659,115251.2932,0.00003118,,,US04621X1081
31/12/2024,High Growth,Listed Equity,,Astellas Pharma Inc,29632.66436,467304.0701,0.00012643,,,JP3942400007
31/12/2024,High Growth,Listed Equity,,Astral Ltd,568.484279,17719.63138,0.00000479,,,INE006I01046
31/12/2024,High Growth,Listed Equity,,AstraZeneca PLC,16564.29306,3507386.552,0.00094896,,,GB0009895292
31/12/2024,High Growth,Listed Equity,,AstraZeneca PLC,17883.75993,1892504.16,0.00051204,,,US0463531089
31/12/2024,High Growth,Listed Equity,,Asustek Computer Inc,20728.80874,629057.7108,0.0001702,,,TW0002357001
31/12/2024,High Growth,Listed Equity,,ASX Ltd,78090.46761,5082127.632,0.00137502,,,AU000000ASX7
31/12/2024,High Growth,Listed Equity,,Atkore Inc,1032.810459,139203.7998,0.00003766,,,US0476491081
31/12/2024,High Growth,Listed Equity,,Atlas Copco AB,57844.22059,1427684.495,0.00038627,,,SE0017486889
31/12/2024,High Growth,Listed Equity,,Atlas Copco AB,8796.225988,192160.227,0.00005199,,,SE0017486897
31/12/2024,High Growth,Listed Equity,,Atlassian Corp,5414.756011,2128471.805,0.00057588,,,US0494681010
31/12/2024,High Growth,Listed Equity,,Atmos Energy Corp,797.385186,179361.7622,0.00004853,,,US0495601058
31/12/2024,High Growth,Listed Equity,,AT&T Inc,98158.81486,3609910.707,0.0009767,,,US00206R1023
31/12/2024,High Growth,Listed Equity,,AUB Group Ltd,92735.29903,2893341.33,0.00078282,,,AU000000AUB9
31/12/2024,High Growth,Listed Equity,,Auckland International Airport Ltd,790486.5652,6134668.154,0.0016598,,,NZAIAE0002S6
31/12/2024,High Growth,Listed Equity,,Audinate Group Ltd,29945.52723,221896.3567,0.00006004,,,AU000000AD88
31/12/2024,High Growth,Listed Equity,,AUO Corp,24539.55429,17710.86344,0.00000479,,,TW0002409000
31/12/2024,High Growth,Listed Equity,,Aurizon Holdings Ltd,846450.137,2750962.945,0.0007443,,,AU000000AZJ1
31/12/2024,High Growth,Listed Equity,,Aurobindo Pharma Ltd,989.177015,24903.07992,0.00000674,,,INE406A01037
31/12/2024,High Growth,Listed Equity,,AU Small Finance Bank Ltd,1326.993589,13996.47861,0.00000379,,,INE949L01017
31/12/2024,High Growth,Listed Equity,,Austal Ltd,64372.38936,199554.407,0.00005399,,,AU000000ASB3
31/12/2024,High Growth,Listed Equity,,Australian Clinical Labs Ltd,55323.61805,190313.2461,0.00005149,,,AU0000148496
31/12/2024,High Growth,Listed Equity,,Australian Vintage Ltd,53241.17123,7453.763972,0.00000202,,,AU000000AVG6
31/12/2024,High Growth,Listed Equity,,Autodesk Inc,6257.082452,2987007.769,0.00080816,,,US0527691069
31/12/2024,High Growth,Listed Equity,,Autohome Inc,6847.130035,286978.9622,0.00007765,,,US05278C1071
31/12/2024,High Growth,Listed Equity,,Automatic Data Processing Inc,5300.656128,2506114.945,0.00067805,,,US0530151036
31/12/2024,High Growth,Listed Equity,,Auto Trader Group PLC,2664.671511,42742.88967,0.00001156,,,GB00BVYVFW23
31/12/2024,High Growth,Listed Equity,,AutoZone Inc,118.244777,611515.4267,0.00016545,,,US0533321024
31/12/2024,High Growth,Listed Equity,,Avantor Inc,3101.934473,105560.4606,0.00002856,,,US05352A1007
31/12/2024,High Growth,Listed Equity,,Avary Holding Shenzhen Co Ltd,436.190321,3520.923652,0.00000095,,,CNE100003GF5
31/12/2024,High Growth,Listed Equity,,Avenue Supermarts Ltd,607.997991,40854.3434,0.00001105,,,INE192R01011
31/12/2024,High Growth,Listed Equity,,Avery Dennison Corp,512.290984,154833.2582,0.00004189,,,US0536111091
31/12/2024,High Growth,Listed Equity,,AviChina Industry & Technology Co Ltd,9339.604518,7495.719754,0.00000203,,,CNE1000001Y8
31/12/2024,High Growth,Listed Equity,,AVICOPTER PLC,266.845843,2276.791342,0.00000062,,,CNE0000015V6
31/12/2024,High Growth,Listed Equity,,Aviva PLC,28686.79808,272029.9317,0.0000736,,,GB00BPQY8M80
31/12/2024,High Growth,Listed Equity,,Avolta AG,397.486244,25743.22149,0.00000697,,,CH0023405456
31/12/2024,High Growth,Listed Equity,,AXA SA,10301.15254,591271.7246,0.00015997,,,FR0000120628
31/12/2024,High Growth,Listed Equity,,Axiata Group Bhd,10330.01313,9290.754794,0.00000251,,,MYL6888OO001
31/12/2024,High Growth,Listed Equity,,Axis Bank Ltd,20524.59328,412251.5335,0.00011154,,,INE238A01034
31/12/2024,High Growth,Listed Equity,,Axon Enterprise Inc,1104.789393,1060483.618,0.00028692,,,US05464C1018
31/12/2024,High Growth,Listed Equity,,Ayala Corp,856.985689,14333.04768,0.00000388,,,PHY0486V1154
31/12/2024,High Growth,Listed Equity,,Ayala Land Inc,25314.43356,18518.57913,0.00000501,,,PHY0488F1004
31/12/2024,High Growth,Listed Equity,,AZEK Co Inc/The,4007.852294,307280.5435,0.00008314,,,US05478C1053
31/12/2024,High Growth,Listed Equity,,Azrieli Group Ltd,192.456255,25669.74036,0.00000695,,,IL0011194789
31/12/2024,High Growth,Listed Equity,,B3 SA - Brasil Bolsa Balcao,133232.0391,359463.6686,0.00009726,,,BRB3SAACNOR6
31/12/2024,High Growth,Listed Equity,,Bachem Holding AG,94.329197,9733.7585,0.00000263,,,CH1176493729
31/12/2024,High Growth,Listed Equity,,BAIC BluePark New Energy Technology Co Ltd,2848.066213,5041.570348,0.00000136,,,CNE000000LP1
31/12/2024,High Growth,Listed Equity,,Baidu Inc,8352.788063,143626.4791,0.00003886,,,KYG070341048
31/12/2024,High Growth,Listed Equity,,Bajaj Auto Ltd,251.707473,41780.16505,0.0000113,,,INE917I01010
31/12/2024,High Growth,Listed Equity,,Bajaj Finance Ltd,1009.908884,129992.4203,0.00003517,,,INE296A01024
31/12/2024,High Growth,Listed Equity,,Bajaj Finserv Ltd,1432.089798,42364.73295,0.00001146,,,INE918I01026
31/12/2024,High Growth,Listed Equity,,Bajaj Holdings & Investment Ltd,100.221141,22474.13257,0.00000608,,,INE118A01012
31/12/2024,High Growth,Listed Equity,,Baker Hughes Co,14205.25629,941128.3419,0.00025463,,,US05722G1004
31/12/2024,High Growth,Listed Equity,,Balkrishna Industries Ltd,290.092222,15925.91774,0.00000431,,,INE787D01026
31/12/2024,High Growth,Listed Equity,,Ball Corp,1953.098334,173906.6645,0.00004705,,,US0584981064
31/12/2024,High Growth,Listed Equity,,Baloise Holding AG,162.330386,47474.92256,0.00001284,,,CH0012410517
31/12/2024,High Growth,Listed Equity,,Banco Bilbao Vizcaya Argentaria SA,26730.77733,422560.9065,0.00011433,,,ES0113211835
31/12/2024,High Growth,Listed Equity,,Banco BPM SpA,12637.69515,165114.0861,0.00004467,,,IT0005218380
31/12/2024,High Growth,Listed Equity,,Banco Bradesco SA,18734.27165,56618.88047,0.00001532,,,BRBBDCACNPR8
31/12/2024,High Growth,Listed Equity,,Banco Bradesco SA,5925.055369,16481.64936,0.00000446,,,BRBBDCACNOR1
31/12/2024,High Growth,Listed Equity,,Banco BTG Pactual SA,4424.458033,31462.67264,0.00000851,,,BRBPACUNT006
31/12/2024,High Growth,Listed Equity,,Banco de Chile,170540.2548,31310.19385,0.00000847,,,CLP0939W1081
31/12/2024,High Growth,Listed Equity,,Banco de Credito e Inversiones SA,287.013231,12864.68891,0.00000348,,,CLP321331116
31/12/2024,High Growth,Listed Equity,,Banco de Sabadell SA,86915.23578,272843.8688,0.00007382,,,ES0113860A34
31/12/2024,High Growth,Listed Equity,,Banco do Brasil SA,80382.26935,507929.6251,0.00013743,,,BRBBASACNOR3
31/12/2024,High Growth,Listed Equity,,Bancolombia SA,1661.936439,21434.58532,0.0000058,,,COB07PA00086
31/12/2024,High Growth,Listed Equity,,Bancolombia SA,944.27507,13016.40976,0.00000352,,,COB07PA00078
31/12/2024,High Growth,Listed Equity,,Bancolombia SA,991.523969,50460.98725,0.00001365,,,US05968L1026
31/12/2024,High Growth,Listed Equity,,Banco Santander Chile,247442.7637,19007.46432,0.00000514,,,CLP1506A1070
31/12/2024,High Growth,Listed Equity,,Banco Santander SA,74852.54133,558899.0752,0.00015122,,,ES0113900J37
31/12/2024,High Growth,Listed Equity,,Bandai Namco Holdings Inc,3874.745272,150481.1209,0.00004071,,,JP3778630008
31/12/2024,High Growth,Listed Equity,,Bangkok Dusit Medical Services PCL,41745.97954,48450.02771,0.00001311,,,TH0264010R10
31/12/2024,High Growth,Listed Equity,,Bangkok Expressway & Metro PCL,28670.53321,9642.894319,0.00000261,,,TH6999010R15
31/12/2024,High Growth,Listed Equity,,Bank Central Asia Tbk PT,435253.4839,422577.3713,0.00011433,,,ID1000109507
31/12/2024,High Growth,Listed Equity,,Bank Hapoalim BM,5745.409267,112108.4288,0.00003033,,,IL0006625771
31/12/2024,High Growth,Listed Equity,,Bank Leumi Le-Israel BM,6194.525044,119032.1759,0.00003221,,,IL0006046119
31/12/2024,High Growth,Listed Equity,,Bank Mandiri Persero Tbk PT,695261.0625,397681.8502,0.0001076,,,ID1000095003
31/12/2024,High Growth,Listed Equity,,Bank Negara Indonesia Persero Tbk PT,747357.8975,326235.2555,0.00008827,,,ID1000096605
31/12/2024,High Growth,Listed Equity,,Bank of America Corp,68385.39576,4854297.252,0.00131338,,,US0605051046
31/12/2024,High Growth,Listed Equity,,Bank of Baroda,3880.195145,17608.37976,0.00000476,,,INE028A01039
31/12/2024,High Growth,Listed Equity,,Bank of Beijing Co Ltd,4757.040323,6473.478486,0.00000175,,,CNE100000734
31/12/2024,High Growth,Listed Equity,,Bank of Chengdu Co Ltd,1282.912709,4857.053119,0.00000131,,,CNE100002SN6
31/12/2024,High Growth,Listed Equity,,Bank of China Ltd,1022711.473,844191.8936,0.0002284,,,CNE1000001Z5
31/12/2024,High Growth,Listed Equity,,Bank of China Ltd,7907.873935,9641.333271,0.00000261,,,CNE000001N05
31/12/2024,High Growth,Listed Equity,,Bank of Communications Co Ltd,313034.6686,415901.8377,0.00011253,,,CNE100000205
31/12/2024,High Growth,Listed Equity,,Bank of Communications Co Ltd,8835.932989,15191.44868,0.00000411,,,CNE1000000S2
31/12/2024,High Growth,Listed Equity,,Bank of Hangzhou Co Ltd,1334.229217,4313.267475,0.00000117,,,CNE100002GQ4
31/12/2024,High Growth,Listed Equity,,Bank of Ireland Group PLC,3400.418718,50080.08918,0.00001355,,,IE00BD1RP616
31/12/2024,High Growth,Listed Equity,,Bank of Jiangsu Co Ltd,3323.25708,7221.063538,0.00000195,,,CNE100002G76
31/12/2024,High Growth,Listed Equity,,Bank of Montreal,3538.218179,554496.8195,0.00015002,,,CA0636711016
31/12/2024,High Growth,Listed Equity,,Bank of Nanjing Co Ltd,2329.769479,5490.201844,0.00000149,,,CNE100000627
31/12/2024,High Growth,Listed Equity,,Bank of New York Mellon Corp/The,9768.833953,1212209.501,0.00032798,,,US0640581007
31/12/2024,High Growth,Listed Equity,,Bank of Ningbo Co Ltd,1485.099751,7988.520394,0.00000216,,,CNE1000005P7
31/12/2024,High Growth,Listed Equity,,Bank of Nova Scotia/The,6241.983375,541088.4425,0.0001464,,,CA0641491075
31/12/2024,High Growth,Listed Equity,,Bank of Queensland Ltd,270291.7415,1810954.668,0.00048997,,,AU000000BOQ8
31/12/2024,High Growth,Listed Equity,,Bank of Shanghai Co Ltd,3197.01847,6472.797003,0.00000175,,,CNE100002FM5
31/12/2024,High Growth,Listed Equity,,Bank of the Philippine Islands,6209.708041,21152.86385,0.00000572,,,PHY0967S1694
31/12/2024,High Growth,Listed Equity,,Bank Polska Kasa Opieki SA,644.586661,34756.52844,0.0000094,,,PLPEKAO00016
31/12/2024,High Growth,Listed Equity,,Bank Rakyat Indonesia Persero Tbk PT,1503399.167,615527.5211,0.00016654,,,ID1000118201
31/12/2024,High Growth,Listed Equity,,Banque Cantonale Vaudoise,95.766203,14251.30384,0.00000386,,,CH0531751755
31/12/2024,High Growth,Listed Equity,,Baoshan Iron & Steel Co Ltd,5013.622865,7765.60764,0.0000021,,,CNE0000015R4
31/12/2024,High Growth,Listed Equity,,Bapcor Ltd,139918.0317,660413.1098,0.00017868,,,AU000000BAP9
31/12/2024,High Growth,Listed Equity,,Barclays PLC,67614.99764,366748.0816,0.00009923,,,GB0031348658
31/12/2024,High Growth,Listed Equity,,Barito Pacific Tbk PT,106094.4691,9794.755262,0.00000265,,,ID1000085707
31/12/2024,High Growth,Listed Equity,,Barratt Redrow PLC,23806.02415,211926.4931,0.00005734,,,GB0000811801
31/12/2024,High Growth,Listed Equity,,Barrick Gold Corp,111075.1874,2780679.142,0.00075234,,,CA0679011084
31/12/2024,High Growth,Listed Equity,,Barry Callebaut AG,9.135254,19602.11727,0.0000053,,,CH0009002962
31/12/2024,High Growth,Listed Equity,,Barwa Real Estate Co,8029.186161,10079.55213,0.00000273,,,QA000A0KD6J5
31/12/2024,High Growth,Listed Equity,,BASF SE,3079.86391,218708.4337,0.00005917,,,DE000BASF111
31/12/2024,High Growth,Listed Equity,,Baxter International Inc,2700.393575,127179.9672,0.00003441,,,US0718131099
31/12/2024,High Growth,Listed Equity,,Bayer AG,4074.118864,131601.2269,0.00003561,,,DE000BAY0017
31/12/2024,High Growth,Listed Equity,,Bayerische Motoren Werke AG,18466.44216,2439239.103,0.00065996,,,DE0005190003
31/12/2024,High Growth,Listed Equity,,Bayerische Motoren Werke AG,188.247845,22794.10787,0.00000617,,,DE0005190037
31/12/2024,High Growth,Listed Equity,,BB Seguridade Participacoes SA,88064.50991,832982.9559,0.00022537,,,BRBBSEACNOR5
31/12/2024,High Growth,Listed Equity,,BCE Inc,1257.637585,47059.26185,0.00001273,,,CA05534B7604
31/12/2024,High Growth,Listed Equity,,BDO Unibank Inc,8707.8983,35011.76495,0.00000947,,,PHY077751022
31/12/2024,High Growth,Listed Equity,,Beach Energy Ltd,1936075.243,2700824.965,0.00073074,,,AU000000BPT9
31/12/2024,High Growth,Listed Equity,,Beacon Lighting Group Ltd,244921.4556,747010.4396,0.00020211,,,AU000000BLX0
31/12/2024,High Growth,Listed Equity,,Bechtle AG,270.619093,14075.79201,0.00000381,,,DE0005158703
31/12/2024,High Growth,Listed Equity,,Becton Dickinson & Co,2152.726321,788805.6537,0.00021342,,,US0758871091
31/12/2024,High Growth,Listed Equity,,Bega Cheese Ltd,26182.01069,151070.2017,0.00004087,,,AU000000BGA8
31/12/2024,High Growth,Listed Equity,,Beiersdorf AG,574.852156,119215.2636,0.00003225,,,DE0005200000
31/12/2024,High Growth,Listed Equity,,BeiGene Ltd,2344.300841,699371.4097,0.00018922,,,US07725L1026
31/12/2024,High Growth,Listed Equity,,BeiGene Ltd,2571.418916,58383.88817,0.0000158,,,KYG1146Y1017
31/12/2024,High Growth,Listed Equity,,Beijer Ref AB,1358.997354,32399.90775,0.00000877,,,SE0015949748
31/12/2024,High Growth,Listed Equity,,Beijing Enterprises Holdings Ltd,1898.710809,10540.65559,0.00000285,,,HK0392044647
31/12/2024,High Growth,Listed Equity,,Beijing Enterprises Water Group Ltd,19602.90619,10230.37905,0.00000277,,,BMG0957L1090
31/12/2024,High Growth,Listed Equity,,Beijing Kingsoft Office Software Inc,103.813296,6578.647052,0.00000178,,,CNE100003PM2
31/12/2024,High Growth,Listed Equity,,Beijing New Building Materials PLC,261.714193,1755.249865,0.00000047,,,CNE000000QS4
31/12/2024,High Growth,Listed Equity,,Beijing Oriental Yuhong Waterproof Technology Co Ltd,273554.6402,785677.8902,0.00021257,,,CNE100000CS3
31/12/2024,High Growth,Listed Equity,,Beijing Roborock Technology Co Ltd,91.394701,4434.713637,0.0000012,,,CNE100003R80
31/12/2024,High Growth,Listed Equity,,Beijing-Shanghai High Speed Railway Co Ltd,10884.23142,14835.56972,0.00000401,,,CNE100003RV9
31/12/2024,High Growth,Listed Equity,,Beijing Tong Ren Tang Co Ltd,277.109145,2488.832694,0.00000067,,,CNE000000R69
31/12/2024,High Growth,Listed Equity,,Beijing Wantai Biological Pharmacy Enterprise Co Ltd,149.844204,2336.191227,0.00000063,,,CNE100004090
31/12/2024,High Growth,Listed Equity,,Bellevue Gold Ltd,605700.7099,681413.2989,0.00018436,,,AU0000019374
31/12/2024,High Growth,Listed Equity,,Bendigo & Adelaide Bank Ltd,176259.128,2308994.577,0.00062472,,,AU000000BEN6
31/12/2024,High Growth,Listed Equity,,Bentley Systems Inc,1624.370366,122519.7384,0.00003315,,,US08265T2087
31/12/2024,High Growth,Listed Equity,,Berkeley Group Holdings PLC,337.542566,26628.0992,0.0000072,,,GB00BP0RGD03
31/12/2024,High Growth,Listed Equity,,Berkshire Hathaway Inc,7535.101792,5516451.491,0.00149253,,,US0846707026
31/12/2024,High Growth,Listed Equity,,BE Semiconductor Industries NV,2693.701848,596023.4986,0.00016126,,,NL0012866412
31/12/2024,High Growth,Listed Equity,,Best Buy Co Inc,5538.647526,767529.6094,0.00020766,,,US0865161014
31/12/2024,High Growth,Listed Equity,,Bethel Automotive Safety Systems Co Ltd,607.587459,5994.763201,0.00000162,,,CNE1000030Y7
31/12/2024,High Growth,Listed Equity,,Bharat Electronics Ltd,13318.58394,73656.04848,0.00001993,,,INE263A01024
