Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Conservative,Listed Equity,,Kikkoman Corp,666.828785,12078.28945,0.00000417,,,JP3240400006
31/12/2024,Conservative,Listed Equity,,Kimberly-Clark Corp,411.811739,87157.8943,0.00003011,,,US4943681035
31/12/2024,Conservative,Listed Equity,,Kimberly-Clark de Mexico SAB de CV,29222.16772,66734.71667,0.00002306,,,MXP606941179
31/12/2024,Conservative,Listed Equity,,Kinder Morgan Inc,5174.76858,229005.3446,0.00007912,,,US49456B1017
31/12/2024,Conservative,Listed Equity,,Kingdee International Software Group Co Ltd,82526.38797,146365.7327,0.00005057,,,KYG525681477
31/12/2024,Conservative,Listed Equity,,Kingfisher PLC,14764.76041,74276.11862,0.00002566,,,GB0033195214
31/12/2024,Conservative,Listed Equity,,Kingsoft Corp Ltd,959.587167,6713.778974,0.00000232,,,KYG5264Y1089
31/12/2024,Conservative,Listed Equity,,Kingspan Group PLC,3572.469575,420923.8657,0.00014543,,,IE0004927939
31/12/2024,Conservative,Listed Equity,,Kinross Gold Corp,3114.622651,46695.10037,0.00001613,,,CA4969024047
31/12/2024,Conservative,Listed Equity,,Kirin Holdings Co Ltd,640.705579,13491.5681,0.00000466,,,JP3258000003
31/12/2024,Conservative,Listed Equity,,KKR & Co Inc,953.81329,227858.3925,0.00007873,,,US48251W1045
31/12/2024,Conservative,Listed Equity,,Klabin SA,841.604688,5104.612334,0.00000176,,,BRKLBNCDAM18
31/12/2024,Conservative,Listed Equity,,KLA Corp,421.060828,428521.1162,0.00014806,,,US4824801009
31/12/2024,Conservative,Listed Equity,,KMD Brands Ltd,80428.00264,31366.92103,0.00001084,,,NZKMDE0001S3
31/12/2024,Conservative,Listed Equity,,Knight-Swift Transportation Holdings Inc,323.914005,27748.36277,0.00000959,,,US4990491049
31/12/2024,Conservative,Listed Equity,,Knorr-Bremse AG,76.692193,9023.380541,0.00000312,,,DE000KBX1006
31/12/2024,Conservative,Listed Equity,,Kobe Bussan Co Ltd,101.742947,3596.869869,0.00000124,,,JP3291200008
31/12/2024,Conservative,Listed Equity,,KOC Holding AS,755.530544,6163.381909,0.00000213,,,TRAKCHOL91Q8
31/12/2024,Conservative,Listed Equity,,Kogan.com Ltd,3865.395217,24004.1043,0.00000829,,,AU000000KGN2
31/12/2024,Conservative,Listed Equity,,Komatsu Ltd,1808.057031,80828.2825,0.00002793,,,JP3304200003
31/12/2024,Conservative,Listed Equity,,Komercni Banka AS,75.460945,4253.61579,0.00000147,,,CZ0008019106
31/12/2024,Conservative,Listed Equity,,Konami Group Corp,537.461839,81746.90478,0.00002824,,,JP3300200007
31/12/2024,Conservative,Listed Equity,,Kone Oyj,658.187242,51737.01066,0.00001788,,,FI0009013403
31/12/2024,Conservative,Listed Equity,,Kongsberg Gruppen ASA,1085.673726,197622.4608,0.00006828,,,NO0003043309
31/12/2024,Conservative,Listed Equity,,Koninklijke Ahold Delhaize NV,5655.106804,297829.345,0.0001029,,,NL0011794037
31/12/2024,Conservative,Listed Equity,,Koninklijke KPN NV,19594.48098,115189.5572,0.0000398,,,NL0000009082
31/12/2024,Conservative,Listed Equity,,Koninklijke Philips NV,3596.340326,146758.9592,0.00005071,,,NL0000009538
31/12/2024,Conservative,Listed Equity,,Korea Electric Power Corp,258.084955,5677.132008,0.00000196,,,KR7015760002
31/12/2024,Conservative,Listed Equity,,Korea Investment Holdings Co Ltd,41.999123,3285.35027,0.00000114,,,KR7071050009
31/12/2024,Conservative,Listed Equity,,Korean Air Lines Co Ltd,185.0436,4588.116466,0.00000159,,,KR7003490000
31/12/2024,Conservative,Listed Equity,,Korea Zinc Co Ltd,4.000571,4415.418821,0.00000153,,,KR7010130003
31/12/2024,Conservative,Listed Equity,,Kotak Mahindra Bank Ltd,5359.806132,180593.9345,0.0000624,,,INE237A01028
31/12/2024,Conservative,Listed Equity,,Kraft Heinz Co/The,3335.264578,165429.985,0.00005716,,,US5007541064
31/12/2024,Conservative,Listed Equity,,Krafton Inc,26.821699,9195.772629,0.00000318,,,KR7259960003
31/12/2024,Conservative,Listed Equity,,Kroger Co/The,2504.608059,247366.2001,0.00008547,,,US5010441013
31/12/2024,Conservative,Listed Equity,,Krung Thai Bank PCL,3511.154191,3492.870481,0.00000121,,,TH0150010R11
31/12/2024,Conservative,Listed Equity,,Krungthai Card PCL,894.973132,2119.792254,0.00000073,,,TH0689010R18
31/12/2024,Conservative,Listed Equity,,KT Corp,1606.579402,77290.07297,0.0000267,,,KR7030200000
31/12/2024,Conservative,Listed Equity,,KT Corp,874.891169,21930.5676,0.00000758,,,US48268K1016
31/12/2024,Conservative,Listed Equity,,Kuaishou Technology,27166.74493,233566.5585,0.0000807,,,KYG532631028
31/12/2024,Conservative,Listed Equity,,Kuala Lumpur Kepong Bhd,482.543117,3799.648161,0.00000131,,,MYL2445OO004
31/12/2024,Conservative,Listed Equity,,Kuang-Chi Technologies Co Ltd,160.847706,1701.251539,0.00000059,,,CNE1000018P0
31/12/2024,Conservative,Listed Equity,,Kubota Corp,987.18155,18656.95337,0.00000645,,,JP3266400005
31/12/2024,Conservative,Listed Equity,,Kuehne + Nagel International AG,212.340705,78638.39837,0.00002717,,,CH0025238863
31/12/2024,Conservative,Listed Equity,,Kumba Iron Ore Ltd,270.766731,7560.976917,0.00000261,,,ZAE000085346
31/12/2024,Conservative,Listed Equity,,Kumho Petrochemical Co Ltd,17.6795,1757.317,0.00000061,,,KR7011780004
31/12/2024,Conservative,Listed Equity,,Kunlun Energy Co Ltd,3904.337472,6819.05476,0.00000236,,,BMG5320C1082
31/12/2024,Conservative,Listed Equity,,Kunlun Tech Co Ltd,60.489735,515.041777,0.00000018,,,CNE100001YF2
31/12/2024,Conservative,Listed Equity,,Kuwait Finance House KSCP,10106.3363,39496.90352,0.00001365,,,KW0EQ0100085
31/12/2024,Conservative,Listed Equity,,Kweichow Moutai Co Ltd,632.305493,213224.78,0.00007367,,,CNE0000018R8
31/12/2024,Conservative,Listed Equity,,Kyocera Corp,954.183739,15449.42732,0.00000534,,,JP3249600002
31/12/2024,Conservative,Listed Equity,,Kyowa Kirin Co Ltd,544.45824,13291.7321,0.00000459,,,JP3256000005
31/12/2024,Conservative,Listed Equity,,L3Harris Technologies Inc,648.086297,220107.5451,0.00007605,,,US5024311095
31/12/2024,Conservative,Listed Equity,,Labcorp Holdings Inc,125.803865,46595.07742,0.0000161,,,US5049221055
31/12/2024,Conservative,Listed Equity,,La Francaise des Jeux SACA,748.896596,46617.84999,0.00001611,,,FR0013451333
31/12/2024,Conservative,Listed Equity,,Lamb Weston Holdings Inc,158.95286,17157.102,0.00000593,,,US5132721045
31/12/2024,Conservative,Listed Equity,,Lam Research Corp,4650.338597,542508.2078,0.00018744,,,US5128073062
31/12/2024,Conservative,Listed Equity,,Largan Precision Co Ltd,89.359837,11776.10266,0.00000407,,,TW0003008009
31/12/2024,Conservative,Listed Equity,,Lasertec Corp,79.744477,12444.49799,0.0000043,,,JP3979200007
31/12/2024,Conservative,Listed Equity,,Las Vegas Sands Corp,579.618986,48080.80612,0.00001661,,,US5178341070
31/12/2024,Conservative,Listed Equity,,Latam Airlines Group SA,177933.2377,3967.490543,0.00000137,,,CL0000000423
31/12/2024,Conservative,Listed Equity,,LB Group Co Ltd,219.962674,860.025462,0.0000003,,,CNE1000015M3
31/12/2024,Conservative,Listed Equity,,Lear Corp,127.488069,19499.50758,0.00000674,,,US5218652049
31/12/2024,Conservative,Listed Equity,,Legal & General Group PLC,6429.852012,29888.07976,0.00001033,,,GB0005603997
31/12/2024,Conservative,Listed Equity,,Legend Biotech Corp,71.570355,3761.446144,0.0000013,,,US52490G1022
31/12/2024,Conservative,Listed Equity,,LEG Immobilien SE,63.960558,8750.231983,0.00000302,,,DE000LEG1110
31/12/2024,Conservative,Listed Equity,,Legrand SA,1584.546276,249213.4982,0.0000861,,,FR0010307819
31/12/2024,Conservative,Listed Equity,,Leidos Holdings Inc,295.753802,68814.16889,0.00002378,,,US5253271028
31/12/2024,Conservative,Listed Equity,,L E Lundbergforetagen AB,36.104993,2644.089749,0.00000091,,,SE0000108847
31/12/2024,Conservative,Listed Equity,,Lennar Corp,831.036307,183038.7162,0.00006324,,,US5260571048
31/12/2024,Conservative,Listed Equity,,Lennox International Inc,270.839979,266531.2104,0.00009209,,,US5261071071
31/12/2024,Conservative,Listed Equity,,Lenovo Group Ltd,131969.4874,276586.8985,0.00009556,,,HK0992009065
31/12/2024,Conservative,Listed Equity,,Lens Technology Co Ltd,192.46734,932.667585,0.00000032,,,CNE100001YW7
31/12/2024,Conservative,Listed Equity,,Leonardo SpA,807.893015,35035.66663,0.0000121,,,IT0003856405
31/12/2024,Conservative,Listed Equity,,L&F Co Ltd,24.649567,2190.515066,0.00000076,,,KR7066970005
31/12/2024,Conservative,Listed Equity,,LG Chem Ltd,246.346074,67567.45764,0.00002334,,,KR7051910008
31/12/2024,Conservative,Listed Equity,,LG Chem Ltd,7.574965,1319.723806,0.00000046,,,KR7051911006
31/12/2024,Conservative,Listed Equity,,LG Corp,92.315585,7292.214682,0.00000252,,,KR7003550001
31/12/2024,Conservative,Listed Equity,,LG Display Co Ltd,308.057726,3085.707885,0.00000107,,,KR7034220004
31/12/2024,Conservative,Listed Equity,,LG Electronics Inc,342.675784,31392.20447,0.00001085,,,KR7066570003
31/12/2024,Conservative,Listed Equity,,LG Energy Solution Ltd,46.040937,17578.23739,0.00000607,,,KR7373220003
31/12/2024,Conservative,Listed Equity,,LG H&H Co Ltd,9.417152,3151.16644,0.00000109,,,KR7051900009
31/12/2024,Conservative,Listed Equity,,LG Innotek Co Ltd,14.270079,2536.257209,0.00000088,,,KR7011070000
31/12/2024,Conservative,Listed Equity,,LG Uplus Corp,215.027262,2436.945299,0.00000084,,,KR7032640005
31/12/2024,Conservative,Listed Equity,,Li Auto Inc,1276.965811,24944.43075,0.00000862,,,KYG5479M1050
31/12/2024,Conservative,Listed Equity,,Liberty Media Corp-Liberty Formula One,324.847702,48615.66346,0.0000168,,,US5312297550
31/12/2024,Conservative,Listed Equity,,Lifco AB,393.190026,18426.26086,0.00000637,,,SE0015949201
31/12/2024,Conservative,Listed Equity,,Life360 Inc,26819.45141,604510.4348,0.00020886,,,AU0000045098
31/12/2024,Conservative,Listed Equity,,Life Healthcare Group Holdings Ltd,53391.07341,74853.93607,0.00002586,,,ZAE000145892
31/12/2024,Conservative,Listed Equity,,Lifestyle Communities Ltd,41503.01323,355265.7933,0.00012275,,,AU000000LIC9
31/12/2024,Conservative,Listed Equity,,Light & Wonder Inc,5556.405586,762116.5902,0.00026331,,,AU0000278103
31/12/2024,Conservative,Listed Equity,,Linde PLC,1179.172266,797163.9163,0.00027542,,,IE000S9YS762
31/12/2024,Conservative,Listed Equity,,Lingyi iTech Guangdong Co,353.315046,625.428808,0.00000022,,,CNE1000015L5
31/12/2024,Conservative,Listed Equity,,Li Ning Co Ltd,52530.11796,179777.6708,0.00006211,,,KYG5496K1242
31/12/2024,Conservative,Listed Equity,,Liontown Resources Ltd,135229.3587,70995.4134,0.00002453,,,AU000000LTR4
31/12/2024,Conservative,Listed Equity,,Lite-On Technology Corp,18377.86687,90085.23498,0.00003112,,,TW0002301009
31/12/2024,Conservative,Listed Equity,,Live Nation Entertainment Inc,216.32764,45246.59502,0.00001563,,,US5380341090
31/12/2024,Conservative,Listed Equity,,LKQ Corp,583.93613,34659.86067,0.00001198,,,US5018892084
31/12/2024,Conservative,Listed Equity,,Lloyds Banking Group PLC,461562.8561,511446.126,0.00017671,,,GB0008706128
31/12/2024,Conservative,Listed Equity,,Loblaw Cos Ltd,1267.810029,269333.9223,0.00009306,,,CA5394811015
31/12/2024,Conservative,Listed Equity,,Localiza Rent a Car SA,891.536215,7505.18653,0.00000259,,,BRRENTACNOR4
31/12/2024,Conservative,Listed Equity,,Loews Corp,427.991371,58542.50064,0.00002023,,,US5404241086
31/12/2024,Conservative,Listed Equity,,Logitech International SA,1041.536109,139290.9876,0.00004813,,,CH0025751329
31/12/2024,Conservative,Listed Equity,,London Stock Exchange Group PLC,431.816308,98570.64908,0.00003406,,,GB00B0SWJX34
31/12/2024,Conservative,Listed Equity,,Longfor Group Holdings Ltd,1917.799568,3987.500547,0.00000138,,,KYG5635P1090
31/12/2024,Conservative,Listed Equity,,LONGi Green Energy Technology Co Ltd,457.371139,1589.903271,0.00000055,,,CNE100001FR6
31/12/2024,Conservative,Listed Equity,,Lonza Group AG,98.524992,94081.66129,0.00003251,,,CH0013841017
31/12/2024,Conservative,Listed Equity,,L'Oreal SA,1216.964303,695772.7854,0.00024039,,,FR0000120321
31/12/2024,Conservative,Listed Equity,,Lotte Chemical Corp,16.071023,1054.378707,0.00000036,,,KR7011170008
31/12/2024,Conservative,Listed Equity,,Lottery Corp Ltd/The,124891.9978,616966.4693,0.00021316,,,AU0000219529
31/12/2024,Conservative,Listed Equity,,Lotus Bakeries NV,0.247483,4461.879342,0.00000154,,,BE0003604155
31/12/2024,Conservative,Listed Equity,,Louis Hachette Group,1581.800485,3994.686139,0.00000138,,,FR001400TL40
31/12/2024,Conservative,Listed Equity,,Lovisa Holdings Ltd,8116.168815,244783.6515,0.00008457,,,AU000000LOV7
31/12/2024,Conservative,Listed Equity,,Lowe's Cos Inc,1202.889518,479484.9922,0.00016566,,,US5486611073
31/12/2024,Conservative,Listed Equity,,LPL Financial Holdings Inc,167.297831,88224.8484,0.00003048,,,US50212V1008
31/12/2024,Conservative,Listed Equity,,LPP SA,1.113561,6770.725936,0.00000234,,,PLLPP0000011
31/12/2024,Conservative,Listed Equity,,LS Electric Co Ltd,14.641266,2582.953498,0.00000089,,,KR7010120004
31/12/2024,Conservative,Listed Equity,,Lululemon Athletica Inc,314.630974,194327.7573,0.00006714,,,US5500211090
31/12/2024,Conservative,Listed Equity,,Lundin Mining Corp,568.839355,7902.125951,0.00000273,,,CA5503721063
31/12/2024,Conservative,Listed Equity,,Lupin Ltd,938.457845,41705.68094,0.00001441,,,INE326A01037
31/12/2024,Conservative,Listed Equity,,Luxshare Precision Industry Co Ltd,430.301982,3880.907322,0.00000134,,,CNE100000TP3
31/12/2024,Conservative,Listed Equity,,Luzhou Laojiao Co Ltd,88.947406,2464.128561,0.00000085,,,CNE000000GF2
31/12/2024,Conservative,Listed Equity,,LVMH Moet Hennessy Louis Vuitton SE,605.863076,643938,0.00022248,,,FR0000121014
31/12/2024,Conservative,Listed Equity,,Lycopodium Ltd,896.12696,8907.501982,0.00000308,,,AU000000LYL7
31/12/2024,Conservative,Listed Equity,,LY Corp,3199.403312,13789.84501,0.00000476,,,JP3933800009
31/12/2024,Conservative,Listed Equity,,Lynas Rare Earths Ltd,235480.3829,1514138.862,0.00052314,,,AU000000LYC6
31/12/2024,Conservative,Listed Equity,,LyondellBasell Industries NV,419.951335,50375.16863,0.0000174,,,NL0009434992
31/12/2024,Conservative,Listed Equity,,M3 Inc,860.681576,12356.65401,0.00000427,,,JP3435750009
31/12/2024,Conservative,Listed Equity,,Mabanee Co KPSC,701.10353,2798.772763,0.00000097,,,KW0EQ0400725
31/12/2024,Conservative,Listed Equity,,MAC Copper Ltd,10392.36677,178852.6321,0.00006179,,,AU0000319733
31/12/2024,Conservative,Listed Equity,,Macmahon Holdings Ltd,110186.4244,38014.31647,0.00001313,,,AU000000MAH3
31/12/2024,Conservative,Listed Equity,,Macquarie Group Ltd,42956.98098,9521414.833,0.00328967,,,AU000000MQG1
31/12/2024,Conservative,Listed Equity,,Macrotech Developers Ltd,337.601462,8848.95693,0.00000306,,,INE670K01029
31/12/2024,Conservative,Listed Equity,,Mader Group Ltd,4510.236093,27151.62128,0.00000938,,,AU0000056269
31/12/2024,Conservative,Listed Equity,,Magellan Financial Group Ltd,15814.57867,175858.1148,0.00006076,,,AU000000MFG4
31/12/2024,Conservative,Listed Equity,,Magellan Financial Group Ltd,292.118258,30.672417,0.00000001,,,AU0000215808
31/12/2024,Conservative,Listed Equity,,Magna International Inc,1236.092044,83399.86424,0.00002881,,,CA5592224011
31/12/2024,Conservative,Listed Equity,,Magontec Ltd,11510.67,2129.473951,0.00000074,,,AU000000MGL2
31/12/2024,Conservative,Listed Equity,,Mahindra & Mahindra Ltd,933.136588,52936.29659,0.00001829,,,INE101A01026
31/12/2024,Conservative,Listed Equity,,Mainfreight Ltd,2067.237629,137487.6175,0.0000475,,,NZMFTE0001S9
31/12/2024,Conservative,Listed Equity,,MakeMyTrip Ltd,425.096596,77089.30924,0.00002663,,,MU0295S00016
31/12/2024,Conservative,Listed Equity,,Makita Corp,941.791787,46873.92662,0.0000162,,,JP3862400003
31/12/2024,Conservative,Listed Equity,,Malayan Banking Bhd,11282.93009,41732.32882,0.00001442,,,MYL1155OO000
31/12/2024,Conservative,Listed Equity,,Mango Excellent Media Co Ltd,97.608437,580.769649,0.0000002,,,CNE100001Y83
31/12/2024,Conservative,Listed Equity,,Manhattan Associates Inc,353.976792,154500.0213,0.00005338,,,US5627501092
31/12/2024,Conservative,Listed Equity,,Manila Electric Co,283.201943,3858.817296,0.00000133,,,PHY5764J1483
31/12/2024,Conservative,Listed Equity,,Mankind Pharma Ltd,97.567194,5301.723636,0.00000183,,,INE634S01028
31/12/2024,Conservative,Listed Equity,,Manulife Financial Corp,4572.56337,226763.6334,0.00007835,,,CA56501R1064
31/12/2024,Conservative,Listed Equity,,Marathon Petroleum Corp,456.661173,102889.8226,0.00003555,,,US56585A1025
31/12/2024,Conservative,Listed Equity,,Marico Ltd,519.854286,6271.661972,0.00000217,,,INE196A01026
31/12/2024,Conservative,Listed Equity,,Markel Group Inc,20.527342,57231.54762,0.00001977,,,US5705351048
31/12/2024,Conservative,Listed Equity,,MarketAxess Holdings Inc,82.823923,30237.45374,0.00001045,,,US57060D1081
31/12/2024,Conservative,Listed Equity,,Marks & Spencer Group PLC,1610.783143,12234.71989,0.00000423,,,GB0031274896
31/12/2024,Conservative,Listed Equity,,Marriott International Inc/MD,303.372942,136675.8434,0.00004722,,,US5719032022
31/12/2024,Conservative,Listed Equity,,Marsh & McLennan Cos Inc,1617.269747,554832.0548,0.0001917,,,US5717481023
31/12/2024,Conservative,Listed Equity,,Martin Marietta Materials Inc,71.618838,59745.02074,0.00002064,,,US5732841060
31/12/2024,Conservative,Listed Equity,,Marubeni Corp,1851.991009,45535.78096,0.00001573,,,JP3877600001
31/12/2024,Conservative,Listed Equity,,Maruti Suzuki India Ltd,883.952598,181073.6594,0.00006256,,,INE585B01010
31/12/2024,Conservative,Listed Equity,,Marvell Technology Inc,1648.886896,294144.4846,0.00010163,,,US5738741041
31/12/2024,Conservative,Listed Equity,,Masco Corp,944.325803,110683.5557,0.00003824,,,US5745991068
31/12/2024,Conservative,Listed Equity,,Mastercard Inc,3571.310391,3037300.997,0.0010494,,,US57636Q1040
31/12/2024,Conservative,Listed Equity,,Match Group Inc,3819.555295,201788.9909,0.00006972,,,US57667L1070
31/12/2024,Conservative,Listed Equity,,MatsukiyoCocokara & Co,261.231859,6188.124491,0.00000214,,,JP3869010003
31/12/2024,Conservative,Listed Equity,,Max Healthcare Institute Ltd,780.661279,16614.60236,0.00000574,,,INE027H01010
31/12/2024,Conservative,Listed Equity,,Maxis Bhd,5218.131545,6879.528131,0.00000238,,,MYL6012OO008
31/12/2024,Conservative,Listed Equity,,Maxscend Microelectronics Co Ltd,32.004569,635.228833,0.00000022,,,CNE100003QK4
31/12/2024,Conservative,Listed Equity,,Mazda Motor Corp,3723.61379,41462.50278,0.00001433,,,JP3868400007
31/12/2024,Conservative,Listed Equity,,mBank SA,14.929967,3194.447396,0.0000011,,,PLBRE0000012
31/12/2024,Conservative,Listed Equity,,McCormick & Co Inc/MD,616.817873,75952.82997,0.00002624,,,US5797802064
31/12/2024,Conservative,Listed Equity,,McDonald's Corp,1336.622581,625815.263,0.00021622,,,US5801351017
31/12/2024,Conservative,Listed Equity,,McDonald's Holdings Co Japan Ltd,383.515093,24396.92415,0.00000843,,,JP3750500005
31/12/2024,Conservative,Listed Equity,,McKesson Corp,382.956171,352500.2845,0.00012179,,,US58155Q1031
31/12/2024,Conservative,Listed Equity,,McMillan Shakespeare Ltd,1250.706487,18760.5973,0.00000648,,,AU000000MMS5
31/12/2024,Conservative,Listed Equity,,MediaTek Inc,6348.68944,442563.8703,0.00015291,,,TW0002454006
31/12/2024,Conservative,Listed Equity,,Medibank Pvt Ltd,173047.0732,655848.4073,0.0002266,,,AU000000MPL3
31/12/2024,Conservative,Listed Equity,,Mediobanca Banca di Credito Finanziario SpA,1108.888286,26102.98758,0.00000902,,,IT0000062957
31/12/2024,Conservative,Listed Equity,,Medtronic PLC,2491.096376,321390.2583,0.00011104,,,IE00BTN1Y115
31/12/2024,Conservative,Listed Equity,,Mega Financial Holding Co Ltd,11732.64408,22368.77987,0.00000773,,,TW0002886009
31/12/2024,Conservative,Listed Equity,,Megaport Ltd,25180.42326,185579.7195,0.00006412,,,AU000000MP15
31/12/2024,Conservative,Listed Equity,,MEIJI Holdings Co Ltd,153.989307,5065.685299,0.00000175,,,JP3918000005
31/12/2024,Conservative,Listed Equity,,Meituan,29595.00823,933472.6294,0.00032252,,,KYG596691041
31/12/2024,Conservative,Listed Equity,,Melrose Industries PLC,880.172628,9859.793682,0.00000341,,,GB00BNGDN821
31/12/2024,Conservative,Listed Equity,,MercadoLibre Inc,252.801189,694295.8159,0.00023988,,,US58733R1023
31/12/2024,Conservative,Listed Equity,,Mercedes-Benz Group AG,2160.829378,194427.0852,0.00006718,,,DE0007100000
31/12/2024,Conservative,Listed Equity,,Merck & Co Inc,13298.36346,2136673.176,0.00073823,,,US58933Y1055
31/12/2024,Conservative,Listed Equity,,Merck KGaA,130.643447,30567.4605,0.00001056,,,DE0006599905
31/12/2024,Conservative,Listed Equity,,Mercury NZ Ltd,1535.865169,8130.079661,0.00000281,,,NZMRPE0001S2
31/12/2024,Conservative,Listed Equity,,Merdeka Copper Gold Tbk PT,7883.06357,1277.557786,0.00000044,,,ID1000134406
31/12/2024,Conservative,Listed Equity,,Meridian Energy Ltd,16142.34327,86325.65943,0.00002983,,,NZMELE0002S7
31/12/2024,Conservative,Listed Equity,,Meritz Financial Group Inc,91.751931,10468.88607,0.00000362,,,KR7138040001
31/12/2024,Conservative,Listed Equity,,Mesaieed Petrochemical Holding Co,4419.352579,2930.779375,0.00000101,,,QA000VSUG130
31/12/2024,Conservative,Listed Equity,,Metallurgical Corp of China Ltd,1076.442338,786.014346,0.00000027,,,CNE100000FX6
31/12/2024,Conservative,Listed Equity,,Meta Platforms Inc,9062.416338,8570032.125,0.00296097,,,US30303M1027
31/12/2024,Conservative,Listed Equity,,Metcash Ltd,278661.863,863851.7752,0.00029846,,,AU000000MTS0
31/12/2024,Conservative,Listed Equity,,Metlen Energy & Metals SA,1231.234651,69023.79821,0.00002385,,,GRS393503008
31/12/2024,Conservative,Listed Equity,,MetLife Inc,1329.580843,175831.51,0.00006075,,,US59156R1086
31/12/2024,Conservative,Listed Equity,,Metro Inc/CN,340.866457,34509.17738,0.00001192,,,CA59162N1096
31/12/2024,Conservative,Listed Equity,,Metropolitan Bank & Trust Co,1808.093184,3634.891581,0.00000126,,,PHY6028G1361
31/12/2024,Conservative,Listed Equity,,Metso Oyj,537.353992,8070.32138,0.00000279,,,FI0009014575
31/12/2024,Conservative,Listed Equity,,Mettler-Toledo International Inc,194.895852,385189.6238,0.00013308,,,US5926881054
31/12/2024,Conservative,Listed Equity,,MGM Resorts International,377.01291,21099.08305,0.00000729,,,US5529531015
31/12/2024,Conservative,Listed Equity,,M&G PLC,2167.358604,8673.888833,0.000003,,,GB00BKFB1C65
31/12/2024,Conservative,Listed Equity,,Microchip Technology Inc,962.579888,89160.87617,0.00003081,,,US5950171042
31/12/2024,Conservative,Listed Equity,,Micron Technology Inc,2394.02974,325416.3657,0.00011243,,,US5951121038
31/12/2024,Conservative,Listed Equity,,Microsoft Corp,21436.98026,14593696.48,0.00504216,,,US5949181045
31/12/2024,Conservative,Listed Equity,,Micro-Star International Co Ltd,673.635691,6089.709673,0.0000021,,,TW0002377009
31/12/2024,Conservative,Listed Equity,,MicroStrategy Inc,251.374,117585.299,0.00004063,,,US5949724083
31/12/2024,Conservative,Listed Equity,,Midea Group Co Ltd,284.57671,4470.245343,0.00000154,,,CNE100006M58
31/12/2024,Conservative,Listed Equity,,Midea Group Co Ltd,6885.58457,114604.0324,0.0000396,,,CNE100001QQ5
31/12/2024,Conservative,Listed Equity,,MINEBEA MITSUMI Inc,226.859246,5990.555248,0.00000207,,,JP3906000009
31/12/2024,Conservative,Listed Equity,,Mineral Resources Ltd,11719.45876,401391.4626,0.00013868,,,AU000000MIN4
31/12/2024,Conservative,Listed Equity,,MINISO Group Holding Ltd,381.030343,3727.492156,0.00000129,,,KYG6180F1081
31/12/2024,Conservative,Listed Equity,,Minor International PCL,3208.705514,3951.995959,0.00000137,,,TH0128010R17
31/12/2024,Conservative,Listed Equity,,Minth Group Ltd,41088.7316,129173.0959,0.00004463,,,KYG6145U1094
31/12/2024,Conservative,Listed Equity,,Mirae Asset Securities Co Ltd,171.433409,1510.299054,0.00000052,,,KR7006800007
31/12/2024,Conservative,Listed Equity,,MISC Bhd,1345.896614,3694.67345,0.00000128,,,MYL3816OO005
31/12/2024,Conservative,Listed Equity,,Mitsubishi Chemical Group Corp,2698.424269,22176.82143,0.00000766,,,JP3897700005
31/12/2024,Conservative,Listed Equity,,Mitsubishi Corp,3457.885395,92536.60112,0.00003197,,,JP3898400001
31/12/2024,Conservative,Listed Equity,,Mitsubishi Electric Corp,3917.059115,108165.7488,0.00003737,,,JP3902400005
31/12/2024,Conservative,Listed Equity,,Mitsubishi Estate Co Ltd,1589.384604,35942.83633,0.00001242,,,JP3899600005
31/12/2024,Conservative,Listed Equity,,Mitsubishi HC Capital Inc,800.194609,8568.904596,0.00000296,,,JP3499800005
31/12/2024,Conservative,Listed Equity,,Mitsubishi Heavy Industries Ltd,9609.051117,219523.9634,0.00007585,,,JP3900000005
31/12/2024,Conservative,Listed Equity,,Mitsubishi UFJ Financial Group Inc,14195.84506,269311.5105,0.00009305,,,JP3902900004
31/12/2024,Conservative,Listed Equity,,Mitsui Chemicals Inc,90.743698,3235.995633,0.00000112,,,JP3888300005
31/12/2024,Conservative,Listed Equity,,Mitsui & Co Ltd,2619.193536,89122.78301,0.00003079,,,JP3893600001
31/12/2024,Conservative,Listed Equity,,Mitsui Fudosan Co Ltd,4443.659449,57997.12401,0.00002004,,,JP3893200000
31/12/2024,Conservative,Listed Equity,,Mitsui OSK Lines Ltd,324.477467,18367.09379,0.00000635,,,JP3362700001
31/12/2024,Conservative,Listed Equity,,Mizrahi Tefahot Bank Ltd,240.457097,16798.13511,0.0000058,,,IL0006954379
31/12/2024,Conservative,Listed Equity,,Mizuho Financial Group Inc,6176.730707,245848.8228,0.00008494,,,JP3885780001
31/12/2024,Conservative,Listed Equity,,MMG Ltd,4157.294547,2212.831241,0.00000076,,,HK1208013172
31/12/2024,Conservative,Listed Equity,,Mobile Telecommunications Co KSCP,1957.021662,4808.382002,0.00000166,,,KW0EQ0601058
31/12/2024,Conservative,Listed Equity,,Moderna Inc,2294.369821,154082.0434,0.00005324,,,US60770K1079
31/12/2024,Conservative,Listed Equity,,MOL Hungarian Oil & Gas PLC,7526.174585,83534.07752,0.00002886,,,HU0000153937
31/12/2024,Conservative,Listed Equity,,Molina Healthcare Inc,163.090116,76665.39321,0.00002649,,,US60855R1005
31/12/2024,Conservative,Listed Equity,,Molson Coors Beverage Co,308.265014,28538.72334,0.00000986,,,US60871R2094
