Effective Date,Option,Asset Class,Internal/External,Name/kind of investment item,Units,Value (AUD),Weighting,% Ownership / Property Held,Currency,Security Identifier
31/12/2024,Indexed Balanced Growth,Listed Equity,,AstraZeneca PLC,2494.70184,528237.6744,0.00114119,,,GB0009895292
31/12/2024,Indexed Balanced Growth,Listed Equity,,Asustek Computer Inc,1470.499169,44625.27504,0.00009641,,,TW0002357001
31/12/2024,Indexed Balanced Growth,Listed Equity,,ASX Ltd,12515.67468,814520.1083,0.00175967,,,AU000000ASX7
31/12/2024,Indexed Balanced Growth,Listed Equity,,Atlas Copco AB,2360.886416,51575.35409,0.00011142,,,SE0017486897
31/12/2024,Indexed Balanced Growth,Listed Equity,,Atlas Copco AB,4126.955918,101859.632,0.00022005,,,SE0017486889
31/12/2024,Indexed Balanced Growth,Listed Equity,,Atlassian Corp,241.897113,95086.68189,0.00020542,,,US0494681010
31/12/2024,Indexed Balanced Growth,Listed Equity,,Atmos Energy Corp,237.485616,53419.39681,0.00011541,,,US0495601058
31/12/2024,Indexed Balanced Growth,Listed Equity,,AT&T Inc,11519.89049,423658.0895,0.00091526,,,US00206R1023
31/12/2024,Indexed Balanced Growth,Listed Equity,,AUB Group Ltd,6934.806552,216365.9644,0.00046743,,,AU000000AUB9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Auckland International Airport Ltd,25912.62924,201883.447,0.00043614,,,NZAIAE0002S6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Audinate Group Ltd,4447.321593,32954.653,0.00007119,,,AU000000AD88
31/12/2024,Indexed Balanced Growth,Listed Equity,,Aurizon Holdings Ltd,109063.114,354455.1204,0.00076575,,,AU000000AZJ1
31/12/2024,Indexed Balanced Growth,Listed Equity,,Aussie Broadband Ltd,17707.44704,63392.6604,0.00013695,,,AU0000106643
31/12/2024,Indexed Balanced Growth,Listed Equity,,Austal Ltd,15784.22274,48931.09049,0.00010571,,,AU000000ASB3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Australian Clinical Labs Ltd,7498.34932,25794.32166,0.00005573,,,AU0000148496
31/12/2024,Indexed Balanced Growth,Listed Equity,,Australian Ethical Investment Ltd,4172.370153,22447.35142,0.00004849,,,AU000000AEF4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Australian Finance Group Ltd,18646.44569,28156.13299,0.00006083,,,AU000000AFG9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Autodesk Inc,330.862313,157947.1466,0.00034122,,,US0527691069
31/12/2024,Indexed Balanced Growth,Listed Equity,,Automatic Data Processing Inc,716.133095,338582.963,0.00073146,,,US0530151036
31/12/2024,Indexed Balanced Growth,Listed Equity,,Auto Trader Group PLC,919.79723,14754.0843,0.00003187,,,GB00BVYVFW23
31/12/2024,Indexed Balanced Growth,Listed Equity,,AutoZone Inc,30.145233,155899.278,0.0003368,,,US0533321024
31/12/2024,Indexed Balanced Growth,Listed Equity,,Avantor Inc,1002.880433,34128.55052,0.00007373,,,US05352A1007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Avenue Supermarts Ltd,533.791198,35868.02605,0.00007749,,,INE192R01011
31/12/2024,Indexed Balanced Growth,Listed Equity,,Avery Dennison Corp,246.308611,74443.55722,0.00016083,,,US0536111091
31/12/2024,Indexed Balanced Growth,Listed Equity,,Aviva PLC,4421.055751,41923.79161,0.00009057,,,GB00BPQY8M80
31/12/2024,Indexed Balanced Growth,Listed Equity,,Avolta AG,291.158835,18856.91668,0.00004074,,,CH0023405456
31/12/2024,Indexed Balanced Growth,Listed Equity,,AXA SA,2250.598978,129181.2271,0.00027908,,,FR0000120628
31/12/2024,Indexed Balanced Growth,Listed Equity,,Axis Bank Ltd,4610.750144,92610.30247,0.00020007,,,INE238A01034
31/12/2024,Indexed Balanced Growth,Listed Equity,,Axon Enterprise Inc,155.137662,148916.12,0.00032171,,,US05464C1018
31/12/2024,Indexed Balanced Growth,Listed Equity,,Azrieli Group Ltd,169.107404,22555.47943,0.00004873,,,IL0011194789
31/12/2024,Indexed Balanced Growth,Listed Equity,,B3 SA - Brasil Bolsa Balcao,12425.71798,33524.92532,0.00007243,,,BRB3SAACNOR6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bachem Holding AG,14.704992,1517.393387,0.00000328,,,CH1176493729
31/12/2024,Indexed Balanced Growth,Listed Equity,,Baidu Inc,4448.259986,76487.98486,0.00016524,,,KYG070341048
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bajaj Auto Ltd,105.140691,17451.98707,0.0000377,,,INE917I01010
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bajaj Finance Ltd,643.343386,82809.21964,0.0001789,,,INE296A01024
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bajaj Finserv Ltd,1405.061956,41565.18098,0.0000898,,,INE918I01026
31/12/2024,Indexed Balanced Growth,Listed Equity,,Baker Hughes Co,1474.910666,97715.95646,0.0002111,,,US05722G1004
31/12/2024,Indexed Balanced Growth,Listed Equity,,Ball Corp,628.638395,55974.85967,0.00012093,,,US0584981064
31/12/2024,Indexed Balanced Growth,Listed Equity,,Baloise Holding AG,131.609676,38490.38192,0.00008315,,,CH0012410517
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco Bilbao Vizcaya Argentaria SA,9275.173508,146622.2149,0.00031676,,,ES0113211835
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco BPM SpA,2613.812273,34149.99775,0.00007378,,,IT0005218380
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco Bradesco SA,13602.11731,41108.43658,0.00008881,,,BRBBDCACNPR8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco BTG Pactual SA,3235.098172,23005.04044,0.0000497,,,BRBPACUNT006
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco de Sabadell SA,10054.53807,31563.16179,0.00006819,,,ES0113860A34
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco do Brasil SA,4779.122299,30198.92089,0.00006524,,,BRBBASACNOR3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Banco Santander SA,25197.73851,188143.1485,0.00040646,,,ES0113900J37
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bandai Namco Holdings Inc,1176.399335,45687.10044,0.0000987,,,JP3778630008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bangkok Dusit Medical Services PCL,32645.08155,37887.60225,0.00008185,,,TH0264A10Z12
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank Central Asia Tbk PT,129698.0267,125920.7628,0.00027204,,,ID1000109507
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank Hapoalim BM,3910.05729,76295.76121,0.00016483,,,IL0006625771
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank Leumi Le-Israel BM,4462.964978,85759.02627,0.00018527,,,IL0006046119
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank Mandiri Persero Tbk PT,120507.4069,68928.94271,0.00014891,,,ID1000095003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of America Corp,10764.05392,764080.0588,0.0016507,,,US0605051046
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of China Ltd,181606.6474,149906.266,0.00032385,,,CNE1000001Z5
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of Ireland Group PLC,1817.536973,26767.99634,0.00005783,,,IE00BD1RP616
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of Montreal,1241.101299,194500.9326,0.00042019,,,CA0636711016
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of New York Mellon Corp/The,1102.874377,136855.1079,0.00029566,,,US0640581007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of Nova Scotia/The,1623.431083,140727.6748,0.00030402,,,CA0641491075
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank of Queensland Ltd,40043.12367,268288.9286,0.0005796,,,AU000000BOQ8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank Polska Kasa Opieki SA,54.408469,2933.741425,0.00000634,,,PLPEKAO00016
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bank Rakyat Indonesia Persero Tbk PT,182121.3221,74564.82194,0.00016109,,,ID1000118201
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bannerman Energy Ltd,15612.6473,45276.67716,0.00009781,,,AU000000BMN9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bapcor Ltd,20662.27766,97525.95055,0.00021069,,,AU000000BAP9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Barclays PLC,21791.32719,118197.5615,0.00025535,,,GB0031348658
31/12/2024,Indexed Balanced Growth,Listed Equity,,Barratt Redrow PLC,902.15124,8031.153269,0.00001735,,,GB0000811801
31/12/2024,Indexed Balanced Growth,Listed Equity,,Barrick Gold Corp,2787.331175,69772.3328,0.00015073,,,CA0679011084
31/12/2024,Indexed Balanced Growth,Listed Equity,,Barry Callebaut AG,10.293494,22087.4269,0.00004772,,,CH0009002962
31/12/2024,Indexed Balanced Growth,Listed Equity,,BASF SE,1465.352422,104058.1459,0.0002248,,,DE000BASF111
31/12/2024,Indexed Balanced Growth,Listed Equity,,Baxter International Inc,767.600566,36151.55299,0.0000781,,,US0718131099
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bayer AG,1505.791149,48639.70836,0.00010508,,,DE000BAY0017
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bayerische Motoren Werke AG,476.441731,62933.36467,0.00013596,,,DE0005190003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bayerische Motoren Werke AG,66.172463,8012.536749,0.00001731,,,DE0005190037
31/12/2024,Indexed Balanced Growth,Listed Equity,,Beach Energy Ltd,131838.1386,183914.2069,0.00039732,,,AU000000BPT9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bechtle AG,167.636905,8719.34688,0.00001884,,,DE0005158703
31/12/2024,Indexed Balanced Growth,Listed Equity,,Becton Dickinson & Co,434.532504,159222.1429,0.00034398,,,US0758871091
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bega Cheese Ltd,14988.08397,86481.24453,0.00018683,,,AU000000BGA8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Beiersdorf AG,166.166406,34460.28778,0.00007445,,,DE0005200000
31/12/2024,Indexed Balanced Growth,Listed Equity,,BeiGene Ltd,1911.64892,43403.85638,0.00009377,,,KYG1146Y1017
31/12/2024,Indexed Balanced Growth,Listed Equity,,Beijing Enterprises Water Group Ltd,61760.9651,32231.85658,0.00006963,,,BMG0957L1090
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bellevue Gold Ltd,73063.14046,82196.0366,0.00017757,,,AU0000019374
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bendigo & Adelaide Bank Ltd,35231.11453,461527.6003,0.00099707,,,AU000000BEN6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bentley Systems Inc,441.149751,33274.15374,0.00007188,,,US08265T2087
31/12/2024,Indexed Balanced Growth,Listed Equity,,Berkeley Group Holdings PLC,133.080175,10498.445,0.00002268,,,GB00BP0RGD03
31/12/2024,Indexed Balanced Growth,Listed Equity,,Berkshire Hathaway Inc,2073.403828,1517939.898,0.00327931,,,US0846707026
31/12/2024,Indexed Balanced Growth,Listed Equity,,BE Semiconductor Industries NV,114.698935,25378.92607,0.00005483,,,NL0012866412
31/12/2024,Indexed Balanced Growth,Listed Equity,,Best Buy Co Inc,397.770025,55121.8084,0.00011908,,,US0865161014
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bharat Electronics Ltd,13268.314,73378.04088,0.00015852,,,INE263A01024
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bharti Airtel Ltd,4225.479362,126566.4443,0.00027343,,,INE397D01024
31/12/2024,Indexed Balanced Growth,Listed Equity,,BHP Group Ltd,305536.3776,12083963.73,0.02610584,,,AU000000BHP4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bid Corp Ltd,969.794202,35740.07056,0.00007721,,,ZAE000216537
31/12/2024,Indexed Balanced Growth,Listed Equity,,BIM Birlesik Magazalar AS,664.665624,16044.77819,0.00003466,,,TREBIMM00018
31/12/2024,Indexed Balanced Growth,Listed Equity,,Biogen Inc,233.809368,57747.11998,0.00012476,,,US09062X1037
31/12/2024,Indexed Balanced Growth,Listed Equity,,BioMarin Pharmaceutical Inc,340.420558,36139.61254,0.00007807,,,US09061G1013
31/12/2024,Indexed Balanced Growth,Listed Equity,,BioMerieux,112.493186,19472.45293,0.00004207,,,FR0013280286
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bio-Rad Laboratories Inc,19.116489,10142.87095,0.00002191,,,US0905722072
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bio-Techne Corp,202.193636,23522.58262,0.00005082,,,US09073M1045
31/12/2024,Indexed Balanced Growth,Listed Equity,,Blackrock Inc,210.281381,348157.2287,0.00075215,,,US09290D1019
31/12/2024,Indexed Balanced Growth,Listed Equity,,Blackstone Inc,1055.818403,294022.787,0.0006352,,,US09260D1072
31/12/2024,Indexed Balanced Growth,Listed Equity,,Block Inc,2801.202398,394913.5141,0.00085316,,,AU0000187353
31/12/2024,Indexed Balanced Growth,Listed Equity,,Block Inc,844.066523,115864.0264,0.00025031,,,US8522341036
31/12/2024,Indexed Balanced Growth,Listed Equity,,BlueScope Steel Ltd,27151.99311,507470.7512,0.00109632,,,AU000000BSL0
31/12/2024,Indexed Balanced Growth,Listed Equity,,BNP Paribas SA,1579.316107,156419.7097,0.00033792,,,FR0000131104
31/12/2024,Indexed Balanced Growth,Listed Equity,,BOC Hong Kong Holdings Ltd,7720.120637,40049.04487,0.00008652,,,HK2388011192
31/12/2024,Indexed Balanced Growth,Listed Equity,,Boliden AB,432.326756,19622.07622,0.00004239,,,SE0020050417
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bollore SE,1223.455309,12154.26383,0.00002626,,,FR0000039299
31/12/2024,Indexed Balanced Growth,Listed Equity,,Booking Holdings Inc,52.93797,424805.0863,0.00091774,,,US09857L1089
31/12/2024,Indexed Balanced Growth,Listed Equity,,Booz Allen Hamilton Holding Corp,257.337355,53491.59096,0.00011556,,,US0995021062
31/12/2024,Indexed Balanced Growth,Listed Equity,,Boss Energy Ltd,32431.34791,78808.17542,0.00017025,,,AU000000BOE4
31/12/2024,Indexed Balanced Growth,Listed Equity,,Boston Scientific Corp,2255.010476,325312.9874,0.0007028,,,US1011371077
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bouygues SA,447.031747,21337.64143,0.0000461,,,FR0000120503
31/12/2024,Indexed Balanced Growth,Listed Equity,,BP PLC,26708.67641,212320.5003,0.00045869,,,GB0007980591
31/12/2024,Indexed Balanced Growth,Listed Equity,,BrainChip Holdings Ltd,141001.9901,54990.77614,0.0001188,,,AU000000BRN8
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brambles Ltd,85138.74926,1638069.536,0.00353884,,,AU000000BXB1
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brenntag SE,147.785166,14305.8394,0.00003091,,,DE000A1DAHH0
31/12/2024,Indexed Balanced Growth,Listed Equity,,Breville Group Ltd,6069.750455,214747.7711,0.00046393,,,AU000000BRG2
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bridgestone Corp,1249.924294,68594.12475,0.00014819,,,JP3830800003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bristol-Myers Squibb Co,3242.450668,296201.258,0.0006399,,,US1101221083
31/12/2024,Indexed Balanced Growth,Listed Equity,,Britannia Industries Ltd,568.347929,51066.08346,0.00011032,,,INE216A01030
31/12/2024,Indexed Balanced Growth,Listed Equity,,Broadcom Inc,6933.403582,2596204.935,0.00560876,,,US11135F1012
31/12/2024,Indexed Balanced Growth,Listed Equity,,Broadridge Financial Solutions Inc,219.104376,80008.5731,0.00017285,,,US11133T1034
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brookfield Asset Management Ltd,433.797255,37978.97172,0.00008205,,,CA1130041058
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brookfield Corp,1896.943928,176004.7146,0.00038024,,,CA11271J1075
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brookfield Renewable Corp,330.862313,14780.75916,0.00003193,,,CA11285B1085
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brother Industries Ltd,808.774543,22420.78906,0.00004844,,,JP3830000000
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brown & Brown Inc,446.296498,73538.18559,0.00015887,,,US1152361010
31/12/2024,Indexed Balanced Growth,Listed Equity,,Brown-Forman Corp,502.910716,30849.63148,0.00006665,,,US1156372096
31/12/2024,Indexed Balanced Growth,Listed Equity,,BT Group PLC,7539.984489,21970.03695,0.00004746,,,GB0030913577
31/12/2024,Indexed Balanced Growth,Listed Equity,,Builders FirstSource Inc,194.84114,44978.83451,0.00009717,,,US12008R1077
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bunge Global SA,263.219351,33058.12271,0.00007142,,,CH1300646267
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bunzl PLC,383.800283,25588.18545,0.00005528,,,GB00B0744B38
31/12/2024,Indexed Balanced Growth,Listed Equity,,Bureau Veritas SA,512.46896,25146.7416,0.00005433,,,FR0006174348
31/12/2024,Indexed Balanced Growth,Listed Equity,,Burlington Stores Inc,104.405441,48068.83118,0.00010385,,,US1220171060
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cadence Design Systems Inc,426.444759,206944.348,0.00044708,,,US1273871087
31/12/2024,Indexed Balanced Growth,Listed Equity,,CAE Inc,684.517363,28058.33731,0.00006062,,,CA1247651088
31/12/2024,Indexed Balanced Growth,Listed Equity,,CaixaBank SA,6570.190287,57534.9343,0.0001243,,,ES0140609019
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cameco Corp,754.366074,62613.78844,0.00013527,,,CA13321L1085
31/12/2024,Indexed Balanced Growth,Listed Equity,,Canadian Imperial Bank of Commerce,1275.658029,130264.4997,0.00028142,,,CA1360691010
31/12/2024,Indexed Balanced Growth,Listed Equity,,Canadian National Railway Co,877.152754,143788.2689,0.00031064,,,CA1363751027
31/12/2024,Indexed Balanced Growth,Listed Equity,,Canadian Natural Resources Ltd,3799.769853,189377.8605,0.00040913,,,CA1363851017
31/12/2024,Indexed Balanced Growth,Listed Equity,,Canadian Pacific Kansas City Ltd,1527.848637,178581.61,0.0003858,,,CA13646K1084
31/12/2024,Indexed Balanced Growth,Listed Equity,,Canadian Tire Corp Ltd,75.730707,12860.73575,0.00002778,,,CA1366812024
31/12/2024,Indexed Balanced Growth,Listed Equity,,Canon Inc,1691.074044,89692.97917,0.00019377,,,JP3242800005
31/12/2024,Indexed Balanced Growth,Listed Equity,,Capcom Co Ltd,882.299501,31499.79798,0.00006805,,,JP3218900003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Capgemini SE,263.219351,69621.12137,0.00015041,,,FR0000125338
31/12/2024,Indexed Balanced Growth,Listed Equity,,Capital One Financial Corp,610.257155,175758.7883,0.0003797,,,US14040H1059
31/12/2024,Indexed Balanced Growth,Listed Equity,,Capitec Bank Holdings Ltd,167.636905,44972.58489,0.00009716,,,ZAE000035861
31/12/2024,Indexed Balanced Growth,Listed Equity,,Capricorn Metals Ltd,21054.96287,132225.1668,0.00028566,,,AU000000CMM9
31/12/2024,Indexed Balanced Growth,Listed Equity,,Capstone Copper Corp,6645.497334,65192.32885,0.00014084,,,AU0000318552
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cardinal Health Inc,380.859285,72751.71852,0.00015717,,,US14149Y1082
31/12/2024,Indexed Balanced Growth,Listed Equity,,CAR Group Ltd,22246.65841,801547.1025,0.00173164,,,AU000000CAR3
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carlisle Cos Inc,87.494701,52122.33566,0.0001126,,,US1423391002
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carlsberg AS,174.254152,26965.41821,0.00005826,,,DK0010181759
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carlyle Group Inc/The,441.149751,35974.56371,0.00007772,,,US14316J1088
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carl Zeiss Meditec AG,12.499243,951.567365,0.00000206,,,DE0005313704
31/12/2024,Indexed Balanced Growth,Listed Equity,,CarMax Inc,283.80634,37477.19329,0.00008096,,,US1431301027
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carnival Corp,1401.385708,56403.99544,0.00012185,,,PA1436583006
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carrefour SA,1056.553653,24261.41287,0.00005241,,,FR0000120172
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carrier Global Corp,1235.219302,136180.362,0.0002942,,,US14448C1045
31/12/2024,Indexed Balanced Growth,Listed Equity,,Carvana Co,159.54916,52403.96566,0.00011321,,,US1468691027
31/12/2024,Indexed Balanced Growth,Listed Equity,,Caterpillar Inc,784.511307,459645.1966,0.000993,,,US1491231015
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cathay Financial Holding Co Ltd,22057.48753,74218.50468,0.00016034,,,TW0002882008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cboe Global Markets Inc,183.077147,57778.04457,0.00012482,,,US12503M1080
31/12/2024,Indexed Balanced Growth,Listed Equity,,CBRE Group Inc,404.387271,85749.8283,0.00018525,,,US12504L1098
31/12/2024,Indexed Balanced Growth,Listed Equity,,CCL Industries Inc,440.414501,36575.00529,0.00007902,,,CA1249003098
31/12/2024,Indexed Balanced Growth,Listed Equity,,CDW Corp/DE,243.367612,68409.43005,0.00014779,,,US12514G1085
31/12/2024,Indexed Balanced Growth,Listed Equity,,Celanese Corp,194.84114,21779.78377,0.00004705,,,US1508701034
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cellnex Telecom SA,777.158811,39655.73781,0.00008567,,,ES0105066007
31/12/2024,Indexed Balanced Growth,Listed Equity,,Celltrion Inc,317.627821,65338.88809,0.00014116,,,KR7068270008
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cemex SAB de CV,23233.88687,21079.32619,0.00004554,,,MXP225611567
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cencora Inc,331.597563,120331.6455,0.00025996,,,US03073E1055
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cenovus Energy Inc,2464.556607,60308.7957,0.00013029,,,CA15135U1093
31/12/2024,Indexed Balanced Growth,Listed Equity,,Centene Corp,897.739743,87838.28268,0.00018976,,,US15135B1017
31/12/2024,Indexed Balanced Growth,Listed Equity,,CenterPoint Energy Inc,697.016606,35720.48351,0.00007717,,,US15189T1079
31/12/2024,Indexed Balanced Growth,Listed Equity,,Centrais Eletricas Brasileiras SA,3749.772881,33458.60581,0.00007228,,,BRELETACNOR6
31/12/2024,Indexed Balanced Growth,Listed Equity,,Central Japan Railway Co,882.299501,26884.54811,0.00005808,,,JP3566800003
31/12/2024,Indexed Balanced Growth,Listed Equity,,Centrica PLC,10044.97982,27145.78964,0.00005864,,,GB00B033F229
31/12/2024,Indexed Balanced Growth,Listed Equity,,Cettire Ltd,19599.08423,29594.61719,0.00006394,,,AU0000122210
31/12/2024,Indexed Balanced Growth,Listed Equity,,CEZ AS,396.299526,25195.30483,0.00005443,,,CZ0005112300
31/12/2024,Indexed Balanced Growth,Listed Equity,,CF Industries Holdings Inc,361.007546,49747.50156,0.00010747,,,US1252691001
31/12/2024,Indexed Balanced Growth,Listed Equity,,CGI Inc,450.707995,79607.38416,0.00017198,,,CA12532H1047
31/12/2024,Indexed Balanced Growth,Listed Equity,,Chailease Holding Co Ltd,3144.662473,17506.04262,0.00003782,,,KYG202881093
