Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,"Wsp Global, Inc.",171253.0,0.06,WSP CN,-,Listed,Rest,Sustainable Growth,0.0622180339450778,wsp.com,WSP Global,,
Equity,-,"Tyler Technologies, Inc.",169944.0,0.06,TYL US,-,Listed,Rest,Sustainable Growth,0.0617424603409125,tylertech.com,Tyler Technologies,,
Equity,-,Veralto Corp.,168738.0,0.06,VLTO US,-,Listed,Rest,Sustainable Growth,0.0613043077308107,veralto.com,Veralto,,
Equity,-,Industrivarden Ab,168317.0,0.06,INDUA SS,-,Listed,Rest,Sustainable Growth,0.0611513539589593,industrivarden.se,Industrivarden,,
Equity,-,"Quest Diagnostics, Inc.",167247.0,0.06,DGX US,-,Listed,Rest,Sustainable Growth,0.0607626115934461,questdiagnostics.com,Quest Diagnostics,,
Equity,-,Prosus Nv,166420.0,0.06,PRX NA,-,Listed,Rest,Sustainable Growth,0.0604621537090728,prosus.com,Prosus,,
Equity,-,Smiths Group Plc,165084.0,0.06,SMIN LN,-,Listed,Rest,Sustainable Growth,0.0599767707181142,smiths.com,Smiths Group,,
Equity,-,"Ulta Beauty, Inc.",164717.0,0.06,ULTA US,-,Listed,Rest,Sustainable Growth,0.0598434357198494,ulta.com,Ulta Beauty,,
Equity,-,Nissin Foods Holdings Co. Ltd.,164152.0,0.06,2897 JP,-,Listed,Rest,Sustainable Growth,0.0596381652184336,nissin.com,Nissin Foods Holdings,,
Equity,-,"Snap, Inc.",163643.0,0.06,SNAP US,-,Listed,Rest,Sustainable Growth,0.0594532401118483,snap.com,Snap,,
Equity,-,"Snap-On, Inc.",163165.0,0.06,SNA US,-,Listed,Rest,Sustainable Growth,0.0592795776345443,snapon.com,Snap-on,,
Equity,-,Orkla Asa,162858.0,0.06,ORK NO,-,Listed,Rest,Sustainable Growth,0.059168041273598,orkla.com,Orkla,,
Equity,-,"Mccormick & Co., Inc.",161903.0,0.06,MKC US,-,Listed,Rest,Sustainable Growth,0.0588210796296119,mccormickcorporation.com,McCormick,,
Equity,-,"Skyworks Solutions, Inc.",161086.0,0.06,SWKS US,-,Listed,Rest,Sustainable Growth,0.0585242548514584,skyworksinc.com,Skyworks Solutions,,
Equity,-,Edwards Lifesciences Corp.,160268.0,0.06,EW US,-,Listed,Rest,Sustainable Growth,0.0582270667626828,edwards.com,Edwards Lifesciences,,
Equity,-,Nine Entertainment Co. Holdings Ltd.,159808.0,0.06,NEC AU,-,Listed,Rest,Sustainable Growth,0.0580599438765744,nine.com.au,Nine Entertainment,,
Equity,-,Henkel Ag & Co. Kgaa,159573.0,0.06,HEN GR,-,Listed,Rest,Sustainable Growth,0.0579745658804102,henkel.com,Henkel,,
Equity,-,Iress Ltd.,156296.0,0.06,IRE AU,-,Listed,Rest,Sustainable Growth,0.0567839969721983,iress.com,Iress,,
Equity,-,Hermes International,155631.0,0.06,RMS FP,-,Listed,Rest,Sustainable Growth,0.0565423954085849,hermes.com,Hermès,,
Equity,-,"Resona Holdings, Inc.",155451.0,0.05,8308 JP,-,Listed,Rest,Sustainable Growth,0.0564769994966295,resona-gr.co.jp,Resona Holdings,,
Equity,-,Webjet Ltd.,153772.0,0.05,WEB AU,-,Listed,Rest,Sustainable Growth,0.0558670009623335,webjet.com.au,Webjet,,
Equity,-,"Trade Desk, Inc.",152633.0,0.05,TTD US,-,Listed,Rest,Sustainable Growth,0.055453190163904,thetradedesk.com,The Trade Desk,,
Equity,-,Boc Hong Kong Holdings Ltd.,152606.0,0.05,2388 HK,-,Listed,Rest,Sustainable Growth,0.0554433807771107,bochk.com,BOC Hong Kong,,
Equity,-,Fujitsu Ltd.,152096.0,0.05,6702 JP,-,Listed,Rest,Sustainable Growth,0.0552580923599035,fujitsu.com,Fujitsu,,
Equity,-,Hongkong Land Holdings Ltd.,151372.0,0.05,HKL SP,-,Listed,Rest,Sustainable Growth,0.0549950554695936,hkland.com,Hongkong Land Holdings,,
Equity,-,London Stock Exchange Group Plc,150262.0,0.05,LSEG LN,-,Listed,Rest,Sustainable Growth,0.0545917806792014,lseg.com,LSEG,,
Equity,-,Westinghouse Air Brake Technologies Corp.,149870.0,0.05,WAB US,-,Listed,Rest,Sustainable Growth,0.0544493629153872,wabtec.com,Wabtec,,
Equity,-,"Ferguson Enterprises, Inc.",149397.0,0.05,FERG US,-,Listed,Rest,Sustainable Growth,0.054277516991193,fergusonplc.com,Ferguson,,
Equity,-,Coca-Cola Europacific Partners Plc,147775.0,0.05,CCEP US,-,Listed,Rest,Sustainable Growth,0.0536882271623497,cocacolaep.com,Coca-Cola Europacific Partners,,
Equity,-,Bristol-Myers Squibb Co.,147685.0,0.05,BMY US,-,Listed,Rest,Sustainable Growth,0.0536555292063719,bms.com,Bristol Myers Squibb,,
Equity,-,Sino Land Co. Ltd.,147522.0,0.05,83 HK,-,Listed,Rest,Sustainable Growth,0.05359630957499,sino.com,Sino Land,,
Equity,-,Ooh!Media Ltd.,145448.0,0.05,OML AU,-,Listed,Rest,Sustainable Growth,0.0528428033450139,oohmedia.com.au,oOh!media,,
Equity,-,Sgs Sa,145424.0,0.05,SGSN SW,-,Listed,Rest,Sustainable Growth,0.0528340838900865,sgs.com,SGS,,
Equity,-,Fleetpartners Group Ltd.,144224.0,0.05,FPR AU,-,Listed,Rest,Sustainable Growth,0.0523981111437166,fleetpartners.com.au,Fleetpartners Group,,
Equity,-,Asm International Nv,143439.0,0.05,ASM NA,-,Listed,Rest,Sustainable Growth,0.0521129123054662,asm.com,ASM International,,
Equity,-,Idp Education Ltd.,143234.0,0.05,IEL AU,-,Listed,Rest,Sustainable Growth,0.0520384336279614,idp.com,IDP Education,,
Equity,-,Dr Ing Hc F Porsche Ag,142461.0,0.05,P911 GR,-,Listed,Rest,Sustainable Growth,0.0517575945171747,porsche.com,Porsche,,
Equity,-,"Nasdaq, Inc.",142242.0,0.05,NDAQ US,-,Listed,Rest,Sustainable Growth,0.0516780294909622,nasdaq.com,Nasdaq,,
Equity,-,Nordson Corp.,142062.0,0.05,NDSN US,-,Listed,Rest,Sustainable Growth,0.0516126335790067,nordson.com,Nordson,,
Equity,-,"Republic Services, Inc.",141854.0,0.05,RSG US,-,Listed,Rest,Sustainable Growth,0.0515370649696359,republicservices.com,Republic Services,,
Equity,-,"Nomura Holdings, Inc.",139550.0,0.05,8604 JP,-,Listed,Rest,Sustainable Growth,0.0506999972966056,nomuraholdings.com,Nomura Holdings,,
Equity,-,Nn Group Nv,139127.0,0.05,NN NA,-,Listed,Rest,Sustainable Growth,0.0505463169035102,nn-group.com,NN Group,,
Equity,-,Propel Funeral Partners Ltd.,139114.0,0.05,PFP AU,-,Listed,Rest,Sustainable Growth,0.0505415938654245,propelfuneralpartners.com.au,Propel Funeral Partners,,
Equity,-,Coca-Cola Hbc Ag,136414.0,0.05,CCH LN,-,Listed,Rest,Sustainable Growth,0.0495606551860921,coca-colahellenic.com,Coca-Cola HBC,,
Equity,-,Qantas Airways Ltd.,134976.0,0.05,QAN AU,-,Listed,Rest,Sustainable Growth,0.0490382145116922,qantas.com,Qantas,,
Equity,-,Owens Corning,134637.0,0.05,OC US,-,Listed,Rest,Sustainable Growth,0.0489150522108426,owenscorning.com,Owens Corning,,
Equity,-,"Lennox International, Inc.",130901.0,0.05,LII US,-,Listed,Rest,Sustainable Growth,0.0475577237271442,lennoxinternational.com,Lennox International,,
Equity,-,"Zoetis, Inc.",130815.0,0.05,ZTS US,-,Listed,Rest,Sustainable Growth,0.0475264790136543,zoetis.com,Zoetis,,
Equity,-,Vertiv Holdings Co.,130801.0,0.05,VRT US,-,Listed,Rest,Sustainable Growth,0.0475213926649467,vertiv.com,Vertiv,,
Equity,-,"Keurig Dr Pepper, Inc.",130669.0,0.05,KDP US,-,Listed,Rest,Sustainable Growth,0.047473435662846,keurigdrpepper.com,Keurig Dr Pepper,,
Equity,-,Mtr Corp. Ltd.,130664.0,0.05,66 HK,-,Listed,Rest,Sustainable Growth,0.0474716191097361,mtr.com.hk,MTR,,
Equity,-,"Waste Management, Inc.",130335.0,0.05,WM US,-,Listed,Rest,Sustainable Growth,0.0473520899151064,wm.com,Waste Management,,
Equity,-,"Paypal Holdings, Inc.",130118.0,0.05,PYPL US,-,Listed,Rest,Sustainable Growth,0.0472732515101378,paypal.com,PayPal,,
Equity,-,East Japan Railway Co.,129808.0,0.05,9020 JP,-,Listed,Rest,Sustainable Growth,0.0471606252173256,jreast.co.jp,JR East,,
Equity,-,Ball Corp.,129677.0,0.05,BALL US,-,Listed,Rest,Sustainable Growth,0.0471130315258468,ball.com,Ball Corporation,,
Equity,-,Smartgroup Corp. Ltd.,129103.0,0.05,SIQ AU,-,Listed,Rest,Sustainable Growth,0.0469044912288332,smartgroup.com.au,Smartgroup,,
Equity,-,Chugai Pharmaceutical Co. Ltd.,128795.0,0.05,4519 JP,-,Listed,Rest,Sustainable Growth,0.0467925915572649,chugai-pharm.co.jp,Chugai Pharmaceutical,,
Equity,-,Credit Agricole Sa,128573.0,0.05,ACA FP,-,Listed,Rest,Sustainable Growth,0.0467119365991865,credit-agricole.com,Credit Agricole,,
Equity,-,"Reliance, Inc.",127561.0,0.05,RS US,-,Listed,Rest,Sustainable Growth,0.0463442662497478,rsac.com,Reliance,,
Equity,-,Sumitomo Electric Industries Ltd.,127524.0,0.05,5802 JP,-,Listed,Rest,Sustainable Growth,0.0463308237567347,global-sei.com,Sumitomo Electric,,
Equity,-,Vodafone Group Plc,126905.0,0.04,VOD LN,-,Listed,Rest,Sustainable Growth,0.0461059344817322,vodafone.com,Vodafone,,
Equity,-,"Descartes Systems Group, Inc.",126112.0,0.04,DSG CN,-,Listed,Rest,Sustainable Growth,0.0458178291585061,descartes.com,Descartes Systems Group,,
Equity,-,De Grey Mining Ltd.,125560.0,0.04,DEG AU,-,Listed,Rest,Sustainable Growth,0.0456172816951759,degreymining.com.au,De Grey Mining,,
Equity,-,Hong Kong Exchanges & Clearing Ltd.,125435.0,0.04,388 HK,-,Listed,Rest,Sustainable Growth,0.0455718678674291,hkex.com.hk,HKEX,,
Equity,-,"Costar Group, Inc.",124324.0,0.04,CSGP US,-,Listed,Rest,Sustainable Growth,0.0451682297664149,costargroup.com,CoStar Group,,
Equity,-,"Manhattan Associates, Inc.",124303.0,0.04,MANH US,-,Listed,Rest,Sustainable Growth,0.0451606002433534,manh.com,Manhattan Associates,,
Equity,-,"Molina Healthcare, Inc.",123855.0,0.04,MOH US,-,Listed,Rest,Sustainable Growth,0.0449978370847086,molinahealthcare.com,Molina Healthcare,,
Equity,-,Sea Ltd.,120985.0,0.04,SE US,-,Listed,Rest,Sustainable Growth,0.0439551355996405,sea.com,Sea,,
Equity,-,Ebos Group Ltd.,120757.0,0.04,EBO AU,-,Listed,Rest,Sustainable Growth,0.0438723007778302,ebosgroup.com,Ebos Group,,
Equity,-,"Darden Restaurants, Inc.",120582.0,0.04,DRI US,-,Listed,Rest,Sustainable Growth,0.0438087214189846,darden.com,Darden Restaurants,,
Equity,-,"Domino'S Pizza, Inc.",117928.0,0.04,DPZ US,-,Listed,Rest,Sustainable Growth,0.042844495028263,dominos.com,Domino's Pizza,,
Equity,-,Olympus Corp.,116325.0,0.04,7733 JP,-,Listed,Rest,Sustainable Growth,0.0422621081012372,olympus-global.com,Olympus,,
Equity,-,Arch Capital Group Ltd.,115354.0,0.04,ACGL US,-,Listed,Rest,Sustainable Growth,0.0419093334872995,archgroup.com,Arch Capital Group,,
Equity,-,Roblox Corp.,114186.0,0.04,RBLX US,-,Listed,Rest,Sustainable Growth,0.0414849866808327,roblox.com,Roblox,,
Equity,-,Vat Group Ag,114084.0,0.04,VACN SW,-,Listed,Rest,Sustainable Growth,0.0414479289973913,vatvalve.com,VAT Group,,
Equity,-,Fanuc Corp.,113413.0,0.04,6954 JP,-,Listed,Rest,Sustainable Growth,0.0412041475700461,fanuc.co.jp,Fanuc,,
Equity,-,Gjensidige Forsikring Asa,112651.0,0.04,GJF NO,-,Listed,Rest,Sustainable Growth,0.0409273048761012,gjensidige.no,Gjensidige,,
Equity,-,Swire Pacific Ltd.,112410.0,0.04,19 HK,-,Listed,Rest,Sustainable Growth,0.0408397470162052,swirepacific.com,Swire Pacific,,
Equity,-,Ashtead Group Plc,112267.0,0.04,AHT LN,-,Listed,Rest,Sustainable Growth,0.0407877935972628,ashtead-group.com,Ashtead Group,,
Equity,-,Waters Corp.,111888.0,0.04,WAT US,-,Listed,Rest,Sustainable Growth,0.0406500988715343,waters.com,Waters,,
Equity,-,"Goldman Sachs Group, Inc.",111192.0,0.04,GS US,-,Listed,Rest,Sustainable Growth,0.0403972346786397,goldmansachs.com,Goldman Sachs,,
Equity,-,Hexagon Ab,110047.0,0.04,HEXAB SS,-,Listed,Rest,Sustainable Growth,0.0399812440164784,hexagon.com,Hexagon,,
Equity,-,"Knight-Swift Transportation Holdings, Inc.",109641.0,0.04,KNX US,-,Listed,Rest,Sustainable Growth,0.0398337399039565,knight-swift.com,Knight-Swift Transportation,,
Equity,-,Telus Corp.,109122.0,0.04,T CN,-,Listed,Rest,Sustainable Growth,0.0396451816911515,telus.com,TELUS,,
Equity,-,Atlas Copco Ab,108430.0,0.04,ATCOB SS,-,Listed,Rest,Sustainable Growth,0.0393937707407449,atlascopco.com,Atlas Copco,,
Equity,-,"Expeditors International Of Washington, Inc.",108157.0,0.04,EXPD US,-,Listed,Rest,Sustainable Growth,0.0392945869409457,expeditors.com,Expeditors International,,
Equity,-,"Principal Financial Group, Inc.",108099.0,0.04,PFG US,-,Listed,Rest,Sustainable Growth,0.0392735149248711,principal.com,Principal Financial Group,,
Equity,-,Siemens Ag,107559.0,0.04,SIE GR,-,Listed,Rest,Sustainable Growth,0.0390773271890047,siemens.com,Siemens,,
Equity,-,Z Holdings Corp.,107314.0,0.04,4689 JP,-,Listed,Rest,Sustainable Growth,0.0389883160866208,lycorp.co.jp,Z Holdings,,
Equity,-,West Fraser Timber Co. Ltd.,107100.0,0.04,WFG CN,-,Listed,Rest,Sustainable Growth,0.0389105676135182,westfraser.com,West Fraser Timber,,
Equity,-,"Interpublic Group Of Cos., Inc.",105076.0,0.04,IPG US,-,Listed,Rest,Sustainable Growth,0.0381752269146409,interpublic.com,Interpublic Group,,
Equity,-,Ucb Sa,104976.0,0.04,UCB BB,-,Listed,Rest,Sustainable Growth,0.0381388958524433,ucb.com,UCB,,
Equity,-,Wharf Holdings Ltd.,104591.0,0.04,4 HK,-,Listed,Rest,Sustainable Growth,0.037999021262983,wharfholdings.com,Wharf Holdings,,
Equity,-,"Omnicom Group, Inc.",102140.0,0.04,OMC US,-,Listed,Rest,Sustainable Growth,0.0371085469285224,omnicomgroup.com,Omnicom Group,,
Equity,-,"Humana, Inc.",102025.0,0.04,HUM US,-,Listed,Rest,Sustainable Growth,0.0370667662069952,humana.com,Humana,,
Equity,-,Lendlease Corp. Ltd.,101983.0,0.04,LLC AU,-,Listed,Rest,Sustainable Growth,0.0370515071608723,lendlease.com,Lendlease,,
Equity,-,Magellan Financial Group Ltd.,99515.0,0.04,MFG AU,-,Listed,Rest,Sustainable Growth,0.0361548565458381,magellangroup.com.au,Magellan Financial Group,,
Equity,-,Edp Renovaveis Sa,99493.0,0.04,EDPR PL,-,Listed,Rest,Sustainable Growth,0.0361468637121546,edpr.com,EDP Renovaveis,,
Equity,-,Atlassian Corp.,98877.0,0.03,TEAM US,-,Listed,Rest,Sustainable Growth,0.0359230643690181,atlassian.com,Atlassian,,
Equity,-,Fifth Third Bancorp,96715.0,0.03,FITB US,-,Listed,Rest,Sustainable Growth,0.0351375868043082,53.com,Fifth Third Bancorp,,
Equity,-,"Williams-Sonoma, Inc.",95889.0,0.03,WSM US,-,Listed,Rest,Sustainable Growth,0.0348374922305569,williams-sonoma.com,Williams-Sonoma,,
Equity,-,Komatsu Ltd.,95296.0,0.03,6301 JP,-,Listed,Rest,Sustainable Growth,0.0346220490317257,komatsu.com,Komatsu,,
Equity,-,Ricoh Co. Ltd.,95243.0,0.03,7752 JP,-,Listed,Rest,Sustainable Growth,0.0346027935687611,ricoh.com,Ricoh,,
Equity,-,Yakult Honsha Co. Ltd.,94229.0,0.03,2267 JP,-,Listed,Rest,Sustainable Growth,0.0342343965980785,yakult.co.jp,Yakult Honsha,,
Equity,-,"Sompo Holdings, Inc.",93845.0,0.03,8630 JP,-,Listed,Rest,Sustainable Growth,0.0340948853192401,sompo-hd.com,Sompo Holdings,,
Equity,-,Informa Plc,93832.0,0.03,INF LN,-,Listed,Rest,Sustainable Growth,0.0340901622811544,informa.com,Informa,,
Equity,-,Bnp Paribas Sa,93741.0,0.03,BNP FP,-,Listed,Rest,Sustainable Growth,0.0340571010145547,bnpparibas.com,BNP Paribas,,
Equity,-,"Workday, Inc.",93102.0,0.03,WDAY US,-,Listed,Rest,Sustainable Growth,0.0338249455271127,workday.com,Workday,,
Equity,-,Nice Ltd.,92977.0,0.03,NICE IT,-,Listed,Rest,Sustainable Growth,0.0337795316993658,nice.com,Nice,,
Equity,-,Capitaland Investment Ltd.,92836.0,0.03,CLI SP,-,Listed,Rest,Sustainable Growth,0.0337283049016673,capitalandinvestment.com,Capitaland Investment,,
Equity,-,Tractor Supply Co.,91706.0,0.03,TSCO US,-,Listed,Rest,Sustainable Growth,0.0333177638988356,tractorsupply.com,Tractor Supply,,
Equity,-,"Rb Global, Inc.",91685.0,0.03,RBA CN,-,Listed,Rest,Sustainable Growth,0.0333101343757742,rbglobal.com,RB Global,,
Equity,-,"American International Group, Inc.",91435.0,0.03,AIG US,-,Listed,Rest,Sustainable Growth,0.0332193067202804,aig.com,AIG,,
Equity,-,Domino'S Pizza Enterprises Ltd.,91145.0,0.03,DMP AU,-,Listed,Rest,Sustainable Growth,0.0331139466399077,dominos.com.au,Domino's Pizza Enterprises,,
Equity,-,"Doordash, Inc.",91022.0,0.03,DASH US,-,Listed,Rest,Sustainable Growth,0.0330692594334048,doordash.com,DoorDash,,
Equity,-,"Hubspot, Inc.",90200.0,0.03,HUBS US,-,Listed,Rest,Sustainable Growth,0.0327706181021413,hubspot.com,HubSpot,,
Equity,-,"Burlington Stores, Inc.",89900.0,0.03,BURL US,-,Listed,Rest,Sustainable Growth,0.0326616249155489,burlington.com,Burlington Stores,,
Equity,-,M&T Bank Corp.,89846.0,0.03,MTB US,-,Listed,Rest,Sustainable Growth,0.0326420061419622,mtb.com,M&T Bank,,
Equity,-,"Datadog, Inc.",89340.0,0.03,DDOG US,-,Listed,Rest,Sustainable Growth,0.0324581709672429,datadoghq.com,Datadog,,
Equity,-,Avery Dennison Corp.,88910.0,0.03,AVY US,-,Listed,Rest,Sustainable Growth,0.0323019473997936,averydennison.com,Avery Dennison,,
Equity,-,Advantest Corp.,88661.0,0.03,6857 JP,-,Listed,Rest,Sustainable Growth,0.0322114830549219,advantest.com,Advantest,,
Equity,-,Bayerische Motoren Werke Ag,88527.0,0.03,BMW GR,-,Listed,Rest,Sustainable Growth,0.0321627994315772,bmw.com,BMW,,
Equity,-,Allstate Corp.,86554.0,0.03,ALL US,-,Listed,Rest,Sustainable Growth,0.0314459875744206,allstate.com,Allstate,,
Equity,-,Zensho Holdings Co. Ltd.,86405.0,0.03,7550 JP,-,Listed,Rest,Sustainable Growth,0.0313918542917464,zensho.co.jp,Zensho Holdings,,
Equity,-,Bt Group Plc,85475.0,0.03,BTA LN,-,Listed,Rest,Sustainable Growth,0.0310539754133097,bt.com,BT Group,,
Equity,-,Zip Co. Ltd.,85310.0,0.03,ZIP AU,-,Listed,Rest,Sustainable Growth,0.0309940291606838,zip.co,Zip Co,,
Equity,-,"Marketaxess Holdings, Inc.",85295.0,0.03,MKTX US,-,Listed,Rest,Sustainable Growth,0.0309885795013542,marketaxess.com,MarketAxess,,
Equity,-,Keycorp,84930.0,0.03,KEY US,-,Listed,Rest,Sustainable Growth,0.0308559711243333,key.com,KeyCorp,,
Equity,-,"Super Micro Computer, Inc.",84876.0,0.03,SMCI US,-,Listed,Rest,Sustainable Growth,0.0308363523507467,supermicro.com,Supermicro,,
Equity,-,Pexa Group Ltd.,84501.0,0.03,PXA AU,-,Listed,Rest,Sustainable Growth,0.030700110867506,pexa.com.au,PEXA,,
Equity,-,United Therapeutics Corp.,84064.0,0.03,UTHR US,-,Listed,Rest,Sustainable Growth,0.030541344125703,unither.com,United Therapeutics,,
Equity,-,Temenos Ag,83577.0,0.03,TEMN SW,-,Listed,Rest,Sustainable Growth,0.0303644118528012,temenos.com,Temenos,,
Equity,-,Be Semiconductor Industries Nv,82259.0,0.03,BESI NA,-,Listed,Rest,Sustainable Growth,0.0298855684530382,besi.com,BE Semiconductor,,
Equity,-,Codan Ltd.,81812.0,0.03,CDA AU,-,Listed,Rest,Sustainable Growth,0.0297231686050154,codan.com,Codan,,
Equity,-,Deutsche Post Ag,81748.0,0.03,DHL GR,-,Listed,Rest,Sustainable Growth,0.029699916725209,dpdhl.com,Deutsche Post DHL,,
Equity,-,Vulcan Materials Co.,81123.0,0.03,VMC US,-,Listed,Rest,Sustainable Growth,0.0294728475864746,vulcanmaterials.com,Vulcan Materials,,
Equity,-,"Coinbase Global, Inc.",80700.0,0.03,COIN US,-,Listed,Rest,Sustainable Growth,0.0293191671933792,coinbase.com,Coinbase,,
Equity,-,"Alnylam Pharmaceuticals, Inc.",80691.0,0.03,ALNY US,-,Listed,Rest,Sustainable Growth,0.0293158973977814,alnylam.com,Alnylam Pharmaceuticals,,
Equity,-,Seiko Epson Corp.,80632.0,0.03,6724 JP,-,Listed,Rest,Sustainable Growth,0.0292944620710849,epson.com,Epson,,
Equity,-,Brother Industries Ltd.,80368.0,0.03,6448 JP,-,Listed,Rest,Sustainable Growth,0.0291985480668835,brother.com,Brother Industries,,
Equity,-,Cyberark Software Ltd.,79373.0,0.03,CYBR US,-,Listed,Rest,Sustainable Growth,0.0288370539980184,cyberark.com,CyberArk Software,,
Equity,-,Northern Trust Corp.,79050.0,0.03,NTRS US,-,Listed,Rest,Sustainable Growth,0.0287197046671205,northerntrust.com,Northern Trust,,
Equity,-,"Mizuho Financial Group, Inc.",78059.0,0.03,8411 JP,-,Listed,Rest,Sustainable Growth,0.0283596638407434,mizuhogroup.com,Mizuho Financial Group,,
Equity,-,Henkel Ag & Co. Kgaa,77908.0,0.03,HEN3 GR,-,Listed,Rest,Sustainable Growth,0.0283048039368251,henkel.com,Henkel,,
Equity,-,Adyen Nv,77871.0,0.03,ADYEN NA,-,Listed,Rest,Sustainable Growth,0.0282913614438121,adyen.com,Adyen,,
Equity,-,Aptiv Plc,77794.0,0.03,APTV US,-,Listed,Rest,Sustainable Growth,0.02826338652592,aptiv.com,Aptiv,,
Equity,-,Prudential Plc,77479.0,0.03,PRU LN,-,Listed,Rest,Sustainable Growth,0.0281489436799979,prudential.com,Prudential,,
Equity,-,Cvs Health Corp.,76658.0,0.03,CVS US,-,Listed,Rest,Sustainable Growth,0.0278506656593564,cvshealth.com,CVS Health,,
Equity,-,Kirin Holdings Co. Ltd.,75411.0,0.03,2503 JP,-,Listed,Rest,Sustainable Growth,0.0273976173137537,kirinholdings.co.jp,Kirin Holdings,,
Equity,-,Telix Pharmaceuticals Ltd.,74619.0,0.03,TLX AU,-,Listed,Rest,Sustainable Growth,0.0271098753011495,telixpharma.com,Telix Pharmaceuticals,,
Equity,-,"Factset Research Systems, Inc.",74080.0,0.03,FDS US,-,Listed,Rest,Sustainable Growth,0.026914050875905,factset.com,FactSet,,
Equity,-,Infineon Technologies Ag,73929.0,0.03,IFX GR,-,Listed,Rest,Sustainable Growth,0.0268591909719868,infineon.com,Infineon Technologies,,
Equity,-,"Dexcom, Inc.",73901.0,0.03,DXCM US,-,Listed,Rest,Sustainable Growth,0.0268490182745715,dexcom.com,Dexcom,,
Equity,-,Insulet Corp.,73705.0,0.03,PODD US,-,Listed,Rest,Sustainable Growth,0.0267778093926644,insulet.com,Insulet,,
Equity,-,Eiffage Sa,72610.0,0.03,FGR FP,-,Listed,Rest,Sustainable Growth,0.0263799842616018,eiffage.com,Eiffage,,
Equity,-,Galderma Group Ag,72186.0,0.03,GALD SW,-,Listed,Rest,Sustainable Growth,0.0262259405578844,galderma.com,Galderma Group,,
Equity,-,"Ch Robinson Worldwide, Inc.",71714.0,0.03,CHRW US,-,Listed,Rest,Sustainable Growth,0.0260544579443122,chrobinson.com,C.H. Robinson,,
Equity,-,Pentair Plc,71240.0,0.03,PNR US,-,Listed,Rest,Sustainable Growth,0.0258822487094961,pentair.com,Pentair,,
Equity,-,"Dai-Ichi Life Holdings, Inc.",70510.0,0.02,8750 JP,-,Listed,Rest,Sustainable Growth,0.0256170319554544,dai-ichi-life.co.jp,Dai-Ichi Life Holdings,,
Equity,-,"Dollar Tree, Inc.",70489.0,0.02,DLTR US,-,Listed,Rest,Sustainable Growth,0.0256094024323929,dollartree.com,Dollar Tree,,
Equity,-,"Toppan, Inc.",70077.0,0.02,7911 JP,-,Listed,Rest,Sustainable Growth,0.0254597184561392,toppan.com,Toppan,,
Equity,-,Ford Motor Co.,69820.0,0.02,F US,-,Listed,Rest,Sustainable Growth,0.0253663476262917,ford.com,Ford,,
Equity,-,Fujikura Ltd.,68855.0,0.02,5803 JP,-,Listed,Rest,Sustainable Growth,0.0250157528760858,fujikura.com,Fujikura,,
Equity,-,"Jb Hunt Transport Services, Inc.",68628.0,0.02,JBHT US,-,Listed,Rest,Sustainable Growth,0.0249332813648975,jbhunt.com,JB Hunt,,
Equity,-,Gwa Group Ltd.,68571.0,0.02,GWA AU,-,Listed,Rest,Sustainable Growth,0.0249125726594449,gwagroup.com.au,GWA Group,,
Equity,-,Isuzu Motors Ltd.,68093.0,0.02,7202 JP,-,Listed,Rest,Sustainable Growth,0.0247389101821409,isuzu.co.jp,Isuzu Motors,,
Equity,-,Saab Ab,67636.0,0.02,SAABB SS,-,Listed,Rest,Sustainable Growth,0.0245728772278983,saab.com,Saab,,
Equity,-,Idex Corp.,67445.0,0.02,IEX US,-,Listed,Rest,Sustainable Growth,0.0245034848991011,idexcorp.com,IDEX,,
Equity,-,"Ge Healthcare Technologies, Inc.",67400.0,0.02,GEHC US,-,Listed,Rest,Sustainable Growth,0.0244871359211123,gehealthcare.com,GE HealthCare,,
Equity,-,"Rivian Automotive, Inc.",67148.0,0.02,RIVN US,-,Listed,Rest,Sustainable Growth,0.0243955816443746,rivian.com,Rivian,,
Equity,-,Bank Hapoalim Bm,66918.0,0.02,POLI IT,-,Listed,Rest,Sustainable Growth,0.0243120202013203,bankhapoalim.com,Bank Hapoalim,,
Equity,-,"Lululemon Athletica, Inc.",66884.0,0.02,LULU US,-,Listed,Rest,Sustainable Growth,0.0242996676401732,lululemon.com,Lululemon Athletica,,
Equity,-,"Qorvo, Inc.",66547.0,0.02,QRVO US,-,Listed,Rest,Sustainable Growth,0.0241772319605676,qorvo.com,Qorvo,,
Equity,-,"Dynatrace, Inc.",66167.0,0.02,DT US,-,Listed,Rest,Sustainable Growth,0.0240391739242171,dynatrace.com,Dynatrace,,
Equity,-,"Estee Lauder Cos., Inc.",66086.0,0.02,EL US,-,Listed,Rest,Sustainable Growth,0.0240097457638372,elcompanies.com,Estée Lauder,,
Equity,-,Mitsubishi Electric Corp.,65928.0,0.02,6503 JP,-,Listed,Rest,Sustainable Growth,0.0239523426855651,mitsubishielectric.com,Mitsubishi Electric,,
Equity,-,"Thermo Fisher Scientific, Inc.",65913.0,0.02,TMO US,-,Listed,Rest,Sustainable Growth,0.0239468930262355,thermofisher.com,Thermo Fisher Scientific,,
