AsAtDate,OptionName,Type,Name,Currency,SecurityIdentifier,UnitsHeld,Address,Ownership,Value,Weighting,ActualExposure,EffectOfExposure,TotalValue,TotalWeighting,TotalActualExposure
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SPAREBANK 1 SOR-NORGE ASA,n/a,SB1NO NO,"39,280",n/a,n/a,"$818,893",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BANK OF IRELAND GROUP PLC,n/a,BIRG LN,"56,569",n/a,n/a,"$818,838",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NH FOODS LTD.,n/a,2282 JP,"15,585",n/a,n/a,"$815,887",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FUTU HOLDINGS LTD.,n/a,FUTU US,"6,301",n/a,n/a,"$813,971",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NEXGEN ENERGY LTD.,n/a,NXE CN,"76,447",n/a,n/a,"$813,862",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KYOWA KIRIN CO. LTD.,n/a,4151 JP,"33,305",n/a,n/a,"$813,062",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AGRICULTURAL BANK OF CHINA LTD.,n/a,601288 C1,"687,970",n/a,n/a,"$812,900",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FIRST INTERNATIONAL BANK OF ISRAEL LTD.,n/a,FIBI IT,"10,216",n/a,n/a,"$812,406",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NEWMONT CORP.,n/a,NGT CN,"13,509",n/a,n/a,"$811,949",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"NEXTRACKER, INC.",n/a,NXT US,"13,758",n/a,n/a,"$811,711",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,COGNEX CORP.,n/a,CGNX US,"13,985",n/a,n/a,"$809,967",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CHINA JUSHI CO. LTD.,n/a,600176 C1,"321,175",n/a,n/a,"$809,451",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TURKIYE IS BANKASI AS,n/a,ISCTR TI,"1,308,751",n/a,n/a,"$809,396",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MAPFRE SA,n/a,MAP SM,"197,813",n/a,n/a,"$809,218",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BUMRUNGRAD HOSPITAL PCL,n/a,BHF TB,"85,585",n/a,n/a,"$808,820",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"QXO, INC.",n/a,QXO US,"31,467",n/a,n/a,"$808,072",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"DGB FINANCIAL GROUP, INC.",n/a,139130 KS,"90,014",n/a,n/a,"$807,818",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"STERLING INFRASTRUCTURE, INC.",n/a,STRL US,"2,967",n/a,n/a,"$807,282",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AYGAZ AS,n/a,AYGAZ TI,"99,899",n/a,n/a,"$807,189",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,WHITE MOUNTAINS INSURANCE GROUP LTD.,n/a,WTM US,256,n/a,n/a,"$805,462",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ADTALEM GLOBAL EDUCATION, INC.",n/a,ATGE US,"5,487",n/a,n/a,"$805,136",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ENBRIDGE, INC.",n/a,ENB US,"11,745",n/a,n/a,"$804,873",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CG POWER & INDUSTRIAL SOLUTIONS LTD.,n/a,CGPOWER IN,"58,597",n/a,n/a,"$804,758",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,LIFCO AB,n/a,LIFCOB SS,"17,133",n/a,n/a,"$802,922",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"FRANKLIN RESOURCES, INC.",n/a,BEN US,"24,452",n/a,n/a,"$801,305",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"AYALA LAND, INC.",n/a,ALI PM,"1,095,151",n/a,n/a,"$801,149",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ANDRITZ AG,n/a,ANDR AV,"9,774",n/a,n/a,"$800,690",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"PATTERSON COS., INC.",n/a,PDCO US,"16,050",n/a,n/a,"$799,990",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"DAISHI HOKUETSU FINANCIAL GROUP, INC.",n/a,7327 JP,"26,915",n/a,n/a,"$799,375",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"JD HEALTH INTERNATIONAL, INC.",n/a,6618 HK,"136,796",n/a,n/a,"$799,239",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BANGKOK BANK PCL,n/a,BBLF TB,"111,699",n/a,n/a,"$798,986",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,HAEMONETICS CORP.,n/a,HAE US,"6,334",n/a,n/a,"$798,797",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MODINE MANUFACTURING CO.,n/a,MOD US,"4,266",n/a,n/a,"$798,750",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,HACHIJUNI BANK LTD.,n/a,8359 JP,"76,566",n/a,n/a,"$796,701",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,IIDA GROUP HOLDINGS CO. LTD.,n/a,3291 JP,"32,448",n/a,n/a,"$793,799",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,EXPRO GROUP HOLDINGS NV,n/a,XPRO US,"39,383",n/a,n/a,"$793,187",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SCATEC ASA,n/a,SCATC NO,"69,972",n/a,n/a,"$791,072",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FORVIA SE,n/a,FRVIA FP,"54,472",n/a,n/a,"$790,772",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"CHEWY, INC.",n/a,CHWY US,"14,600",n/a,n/a,"$789,739",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AGCO CORP.,n/a,AGCO US,"5,229",n/a,n/a,"$789,544",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"UNITY SOFTWARE, INC.",n/a,U US,"21,736",n/a,n/a,"$788,840",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BALFOUR BEATTY PLC,n/a,BBY LN,"85,713",n/a,n/a,"$788,520",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"UNDER ARMOUR, INC.",n/a,UAA US,"58,913",n/a,n/a,"$787,843",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ALLEIMA AB,n/a,ALLEI SS,"71,753",n/a,n/a,"$787,674",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OMNICELL, INC.",n/a,OMCL US,"10,935",n/a,n/a,"$786,261",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AMANO CORP.,n/a,6436 JP,"17,850",n/a,n/a,"$786,234",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ADVANCE AUTO PARTS, INC.",n/a,AAP US,"10,292",n/a,n/a,"$786,061",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"CSW INDUSTRIALS, INC.",n/a,CSWI US,"1,378",n/a,n/a,"$785,090",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,INVENTEC CORP.,n/a,2356 TT,"317,853",n/a,n/a,"$784,513",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,YAMATO KOGYO CO. LTD.,n/a,5444 JP,"10,269",n/a,n/a,"$783,477",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ITAU UNIBANCO HOLDING SA,n/a,ITUB US,"97,757",n/a,n/a,"$783,128",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,IPD GROUP LTD.,n/a,IPG AU,"202,324",n/a,n/a,"$782,993",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"CHAMPION HOMES, INC.",n/a,SKY US,"5,502",n/a,n/a,"$782,909",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ADANI GREEN ENERGY LTD.,n/a,ADANIGR IN,"39,835",n/a,n/a,"$782,080",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,77 BANK LTD.,n/a,8341 JP,"16,734",n/a,n/a,"$781,954",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MARUICHI STEEL TUBE LTD.,n/a,5463 JP,"21,747",n/a,n/a,"$781,562",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"GRAND CANYON EDUCATION, INC.",n/a,LOPE US,"2,954",n/a,n/a,"$781,448",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,POU CHEN CORP.,n/a,9904 TT,"429,554",n/a,n/a,"$780,872",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BANCO SANTANDER SA,n/a,SAN US,"105,790",n/a,n/a,"$779,135",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NORTHWEST NATURAL HOLDING CO.,n/a,NWN US,"12,182",n/a,n/a,"$778,358",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MACMAHON HOLDINGS LTD.,n/a,MAH AU,"2,255,826",n/a,n/a,"$778,260",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CHICONY ELECTRONICS CO. LTD.,n/a,2385 TT,"103,910",n/a,n/a,"$778,102",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BRADESPAR SA,n/a,BRAP4 BZ,"179,454",n/a,n/a,"$777,865",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"GEO GROUP, INC.",n/a,GEO US,"17,181",n/a,n/a,"$776,418",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NISSAN CHEMICAL CORP.,n/a,4021 JP,"15,261",n/a,n/a,"$776,155",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SHIMIZU CORP.,n/a,1803 JP,"60,250",n/a,n/a,"$775,532",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,DEUTZ AG,n/a,DEZ GR,"114,825",n/a,n/a,"$775,458",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA,n/a,REC IM,"9,104",n/a,n/a,"$770,394",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"FRONTDOOR, INC.",n/a,FTDR US,"8,706",n/a,n/a,"$768,691",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CHANDRA ASRI PACIFIC TBK. PT,n/a,TPIA IJ,"1,020,083",n/a,n/a,"$767,732",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"SYNAPTICS, INC.",n/a,SYNA US,"6,226",n/a,n/a,"$767,455",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MITSUI MINING & SMELTING CO. LTD.,n/a,5706 JP,"15,971",n/a,n/a,"$766,006",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,WEIR GROUP PLC,n/a,WEIR LN,"17,314",n/a,n/a,"$764,890",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BIOMERIEUX,n/a,BIM FP,"4,418",n/a,n/a,"$764,806",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KAUFMAN & BROAD SA,n/a,KOF FP,"14,004",n/a,n/a,"$764,673",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,RAITO KOGYO CO. LTD.,n/a,1926 JP,"33,515",n/a,n/a,"$764,643",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TVS MOTOR CO. LTD.,n/a,TVSL IN,"17,094",n/a,n/a,"$763,810",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SECURITAS AB,n/a,SECUB SS,"38,156",n/a,n/a,"$763,552",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CHINA NONFERROUS MINING CORP. LTD.,n/a,1258 HK,"700,136",n/a,n/a,"$762,801",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,YES BANK LTD.,n/a,YES IN,"2,062,046",n/a,n/a,"$762,068",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GLOBAL UNICHIP CORP.,n/a,3443 TT,"11,369",n/a,n/a,"$761,682",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"IONIS PHARMACEUTICALS, INC.",n/a,IONS US,"13,479",n/a,n/a,"$761,069",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"HELIX ENERGY SOLUTIONS GROUP, INC.",n/a,HLX US,"50,499",n/a,n/a,"$760,157",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BRITVIC PLC,n/a,BVIC LN,"28,698",n/a,n/a,"$759,859",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ABB LTD.,n/a,ABB SS,"8,723",n/a,n/a,"$759,173",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ABU DHABI ISLAMIC BANK PJSC,n/a,ADIB UH,"124,830",n/a,n/a,"$758,588",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KANSAI NEROLAC PAINTS LTD.,n/a,KNPL IN,"151,419",n/a,n/a,"$756,986",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BYD ELECTRONIC INTERNATIONAL CO. LTD.,n/a,285 HK,"86,559",n/a,n/a,"$756,795",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,INDEPENDENT BANK CORP.,n/a,INDB US,"7,297",n/a,n/a,"$756,588",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,GJENSIDIGE FORSIKRING ASA,n/a,GJF NO,"26,440",n/a,n/a,"$755,752",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MULTIPLY GROUP PJSC,n/a,MULTIPLY UH,"828,507",n/a,n/a,"$754,125",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CENCOSUD SA,n/a,CENCOSUD CI,"211,062",n/a,n/a,"$754,085",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SAMVARDHANA MOTHERSON INTERNATIONAL LTD.,n/a,MOTHERSO IN,"255,674",n/a,n/a,"$753,017",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FINE ORGANIC INDUSTRIES LTD.,n/a,FINEORG IN,"8,933",n/a,n/a,"$751,566",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,EXOR NV,n/a,EXO NA,"5,069",n/a,n/a,"$750,626",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"MILLERKNOLL, INC.",n/a,MLKN US,"20,560",n/a,n/a,"$750,139",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KANSAI PAINT CO. LTD.,n/a,4613 JP,"32,246",n/a,n/a,"$749,918",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,REYSAS TASIMACILIK VE LOJISTIK TICARET AS,n/a,RYSAS TI,"727,176",n/a,n/a,"$748,650",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"HIMS & HERS HEALTH, INC.",n/a,HIMS US,"19,156",n/a,n/a,"$748,083",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,YAMAHA CORP.,n/a,7951 JP,"64,391",n/a,n/a,"$747,435",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"ICU MEDICAL, INC.",n/a,ICUI US,"2,981",n/a,n/a,"$747,051",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CONVATEC GROUP PLC,n/a,CTEC LN,"166,456",n/a,n/a,"$744,788",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SD GUTHRIE BHD.,n/a,SDG MK,"416,268",n/a,n/a,"$744,268",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CO. FOR COOPERATIVE INSURANCE,n/a,TAWUNIYA AB,"11,697",n/a,n/a,"$742,085",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"SILVERCREST METALS, INC.",n/a,SIL CN,"50,359",n/a,n/a,"$741,422",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,TERADATA CORP.,n/a,TDC US,"14,714",n/a,n/a,"$740,260",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,VEDANTA LTD.,n/a,VEDL IN,"88,270",n/a,n/a,"$740,108",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FOSCHINI GROUP LTD.,n/a,TFG SJ,"51,469",n/a,n/a,"$740,106",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,RS GROUP PLC,n/a,RS1 LN,"53,685",n/a,n/a,"$740,059",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BHARAT HEAVY ELECTRICALS LTD.,n/a,BHEL IN,"170,976",n/a,n/a,"$739,929",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"INSTALLED BUILDING PRODUCTS, INC.",n/a,IBP US,"2,610",n/a,n/a,"$738,730",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FASTIGHETS AB BALDER,n/a,BALDB SS,"65,782",n/a,n/a,"$738,472",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"CSG SYSTEMS INTERNATIONAL, INC.",n/a,CSGS US,"8,939",n/a,n/a,"$737,885",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,NOVOCURE LTD.,n/a,NVCR US,"15,265",n/a,n/a,"$734,697",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MATSUKIYOCOCOKARA & CO.,n/a,3088 JP,"30,965",n/a,n/a,"$733,509",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FIREFLY METALS LTD.,n/a,FFM AU,"792,660",n/a,n/a,"$733,210",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"TEGNA, INC.",n/a,TGNA US,"24,793",n/a,n/a,"$732,399",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MEDIPAL HOLDINGS CORP.,n/a,7459 JP,"29,930",n/a,n/a,"$732,228",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP,n/a,SBSP3 BZ,"31,645",n/a,n/a,"$732,174",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,FORTIS HEALTHCARE LTD.,n/a,FORH IN,"53,859",n/a,n/a,"$731,416",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"GROUP 1 AUTOMOTIVE, INC.",n/a,GPI US,"1,074",n/a,n/a,"$731,381",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"MACOM TECHNOLOGY SOLUTIONS HOLDINGS, INC.",n/a,MTSI US,"3,482",n/a,n/a,"$730,683",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"MINERALS TECHNOLOGIES, INC.",n/a,MTX US,"5,931",n/a,n/a,"$730,053",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,OOREDOO QPSC,n/a,ORDS QD,"141,861",n/a,n/a,"$726,820",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OPEN UP GROUP, INC.",n/a,2154 JP,"39,454",n/a,n/a,"$726,591",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OKAMOTO INDUSTRIES, INC.",n/a,5122 JP,"12,290",n/a,n/a,"$725,003",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,KOBE BUSSAN CO. LTD.,n/a,3038 JP,"20,500",n/a,n/a,"$724,744",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BARCLAYS PLC,n/a,BCS US,"33,737",n/a,n/a,"$724,170",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PLAYTECH PLC,n/a,PTEC LN,"50,052",n/a,n/a,"$723,897",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SYDBANK AS,n/a,SYDB DC,"8,487",n/a,n/a,"$723,231",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ELITE MATERIAL CO. LTD.,n/a,2383 TT,"23,748",n/a,n/a,"$723,031",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"DENTSPLY SIRONA, INC.",n/a,XRAY US,"23,577",n/a,n/a,"$722,753",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,BAYER CROPSCIENCE LTD.,n/a,BYRCS IN,"6,894",n/a,n/a,"$721,965",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SIGNIFY NV,n/a,LIGHT NA,"19,996",n/a,n/a,"$721,687",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"MISUMI GROUP, INC.",n/a,9962 JP,"28,594",n/a,n/a,"$721,412",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"SENTINELONE, INC.",n/a,S US,"20,098",n/a,n/a,"$720,630",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,SYLVANIA PLATINUM LTD.,n/a,SLP LN,"850,931",n/a,n/a,"$719,478",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PARSONS CORP.,n/a,PSN US,"4,827",n/a,n/a,"$719,141",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,ASSOCIATED BANC-CORP.,n/a,ASB US,"18,627",n/a,n/a,"$719,037",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OPTION CARE HEALTH, INC.",n/a,OPCH US,"19,187",n/a,n/a,"$718,947",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,PERMIAN BASIN ROYALTY TRUST,n/a,PBT US,"40,155",n/a,n/a,"$718,585",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,MP MATERIALS CORP.,n/a,MP US,"28,454",n/a,n/a,"$716,934",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,AKR CORPORINDO TBK. PT,n/a,AKRA IJ,"6,378,671",n/a,n/a,"$716,904",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"OLYMPIC STEEL, INC.",n/a,ZEUS US,"13,501",n/a,n/a,"$715,464",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,COMSYS HOLDINGS CORP.,n/a,1721 JP,"21,478",n/a,n/a,"$715,159",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,INTERGLOBE AVIATION LTD.,n/a,INDIGO IN,"8,321",n/a,n/a,"$714,952",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"BRINKER INTERNATIONAL, INC.",n/a,EAT US,"3,345",n/a,n/a,"$714,770",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,REPSOL SA,n/a,REP SM,"36,542",n/a,n/a,"$714,439",0.00%,,,,,
31 December 2024,Lifecycle_High_Growth_Pool_Superannuation,Listed Equity,"NISHI-NIPPON FINANCIAL HOLDINGS, INC.",n/a,7189 JP,"34,296",n/a,n/a,"$714,420",0.00%,,,,,
